attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_ceca15f9d297,scn_67ebf15987d6,cred_card_testing_001,credential_based_fraud,card_testing,42,0.3638,0.5197,5,"txn_3e5f49b1ef69,txn_b1a89d1f6dd8,txn_dad3e8df4fb4,txn_1dad71200c4a,txn_785e46f55609,txn_a36bacc01a9d,txn_ff47f4c53f49,txn_8d116f66a2a8,txn_76964d5cf2d6,txn_5106ac76a3cb,txn_8762a93c8d06,txn_5197dda934ca,txn_611f25b0d334,txn_837a0dc1ab20,txn_f91d2bb11697,txn_961bd429d906,txn_0f6b2a777378,txn_4b9936ea3562,txn_658326e22a2c,txn_5ac058390fee,txn_455227f53b50,txn_7bc2e5ef0ccf,txn_8df1cc6e159b,txn_ed8980e8518e,txn_2c5073a302e9,txn_15cbb6df8e38,txn_7aeb847bd287,txn_52286cc0175e,txn_94a89a411f1f,txn_c04bd16360a6,txn_c30600555ad4,txn_8c40f34ceb91,txn_239e3960250f,txn_1a8acaea9a11,txn_9c65ff930300,txn_c82493cf76b7,txn_8312e25b4438,txn_6a1f9f4a3bcb,txn_b6451a1dacb2,txn_f5890d75f61c,txn_aaf233f73757,txn_839bde980e57,txn_4bf42a29b505,txn_492ab1805c39,txn_ebb497589953,txn_f9c8800384f6,txn_ffce5c739f7e,txn_22f5f99e5d06,txn_d06e5ff24f3b,txn_c777cbbfcb82,txn_819d04932fb4,txn_5090b773d86a,txn_0c59cccba17d,txn_bd5337993888,txn_0de9837d129f,txn_ce51258fbf87,txn_9ea0d747d902,txn_87eb70147608,txn_00b8d61234d1,txn_34c1a006a47f,txn_7fffdc411e58,txn_29cf19fb6ce6,txn_e6a91dd7456c,txn_e20a071c1ca0,txn_d2cd6f18a5b0,txn_27c2769815a4,txn_0f0f8fc3f671,txn_9a5b9d0be084,txn_cf0fbf370781,txn_318b0f855c2e,txn_65dd51828792,txn_28fb078e7460,txn_72c3fc2688cc,txn_42e7a905cc45,txn_0fb0cad6057e,txn_95e6c56bd08c,txn_bbf9c506a4a3,txn_71302fe995f4,txn_40de9687e259,txn_744a1acfeb17,txn_2eb48c116cae,txn_6a91115167e7,txn_3e1cf89413c2,txn_d5632d312957,txn_2ce5050c1a86"
atk_3d2074720cd4,scn_32ed1527bc46,cred_cnp_001,credential_based_fraud,card_not_present,43,0.7329,0.4154,2,"txn_4640f252fb66,txn_1f7aedc6a14c,txn_e8fd81de4a90,txn_734ce9024d4d,txn_84d782cd6283,txn_b67e80bdd036,txn_6887e87e215c,txn_9c1800a1e180,txn_ae4e4ae32597,txn_a3ac7d794aef,txn_bf907ab8dc6e,txn_2766a7cf6f66,txn_615d1642416a,txn_69f493957fb7,txn_9854a4692598,txn_404ef656c4a1,txn_2263e61aea6e,txn_3ef540fd585c,txn_4e62f0aeb4ba,txn_725a5cdaa866,txn_5ad76f426413,txn_459c669ef39d,txn_b150723b07fc,txn_996dcd119edb,txn_1b19284e34c7,txn_3cf40103f882,txn_4ca5bc93a306,txn_9d15afd37365,txn_65a4f12fb51b,txn_cf4e968f2945,txn_32dd2a886f7c"
atk_5a923df0347f,scn_d84f4d706562,cred_consumer_ato_001,credential_based_fraud,consumer_account_takeover,44,0.6481,0.6134,21,"txn_ca1fba1862e5,txn_1b82d60d31e7,txn_c6c58f73e92b,txn_257c96821bfd,txn_2bb4d1b566fe,txn_1de64ef6f574,txn_670aa092fa53,txn_edba32144615,txn_033d46f6dc52,txn_014d35eca4ee,txn_ffd0e2e1e3b1,txn_e606efbda8dc,txn_a33f9832491b,txn_1012ccb4566b,txn_54860aedaf31,txn_05895b2f261f,txn_be5f6aa0ba86"
atk_9c8474482abf,scn_1110cbdeca5c,cred_merchant_admin_ato_001,credential_based_fraud,merchant_admin_takeover,45,0.6184,0.6088,10,"txn_212b36bfaa14,txn_023780445f49,txn_3b12d338a90d,txn_85cfa438e66b,txn_97b52e9f4462,txn_e907b5a72f99,txn_2c762911d6ed"
atk_59a3997efca9,scn_e1461744d3d4,cred_stuffing_001,credential_based_fraud,credential_stuffing,46,0.57,0.6885,19,"txn_69605cc2d2ec,txn_01c5630e227f,txn_634d8967bf92,txn_b13177ff7fb5,txn_1839ea15f235,txn_2def6f6fc198,txn_facf8435b1c5,txn_39992d21bbce,txn_5c2ab8e7fc5f,txn_0273f2ae996d,txn_53c4e697f880,txn_00911bfdbf93,txn_64d493b68797,txn_44544bb61fc0,txn_2de8b18d23da,txn_b906798594df,txn_649cc8e2c263,txn_6d30179dba8a,txn_1c2b201af65b,txn_4cb8875d7dbb,txn_928c184cb1b1,txn_86e7309a35af,txn_b50a6ebed0ed,txn_14a8e1707ddc,txn_2572fb43e4e4,txn_2636d77183e9,txn_69f86dcd77ed,txn_6f2f5094ee17,txn_061b6c10457b,txn_339cc6e28069,txn_ad36408846a3,txn_f1a131b41ac0,txn_c3324c2be06b,txn_3ff6e91bad53,txn_d20359c9a04c,txn_87ba0aed5619,txn_a4688938cb96,txn_779639f5eafb,txn_791773496e87,txn_79341cab6e87,txn_5bfe74c6cf3c,txn_a52d7c66e1b0,txn_044d3b48a98a,txn_913c849ed8bc,txn_4ddcf19f7fa6,txn_25e8a0071fd0,txn_ea162f0932d0,txn_4066f1d6f3de,txn_492f754a927d,txn_34daa77e700a,txn_90754989b144,txn_70a578c5b006,txn_36391151ef95,txn_19368d8b7e82,txn_5789e4d15556,txn_b93bff3d3587,txn_59e7cf0d9e4c,txn_d628d17a55f5,txn_77ba9c4315d1,txn_6cb2c2b8b5ab,txn_c2f337d7ddc4,txn_6aac440a1b30,txn_4966f90c7d45,txn_4006129896e7,txn_982bf9fb391d,txn_c9abc43c7b2f,txn_c50953b0074d,txn_bd4b4c9b4156,txn_89ec7371a8d2,txn_0e9a5b617fba,txn_112b3ec3f821,txn_e543557c13e9,txn_9501efe6da3d,txn_fb815502ecbd,txn_34d286961deb,txn_70ef592f4d67,txn_25711631ed3f,txn_68dc2e9acd1e,txn_832e91f9d39b,txn_cb2b850f7a45,txn_9ee682af52bf,txn_211b2ee7e234,txn_892273888554,txn_8eab73369af3,txn_81df9a6c075e,txn_6f51067ac8e1,txn_66929f0799c5,txn_d8dbf39d6d3a,txn_8de1bde6acee,txn_4be24b05121f,txn_adb18b49fc2e,txn_853080679579,txn_f23f3aebf4bc,txn_08d9b8efe43e,txn_40df80e6ff92,txn_78873f5037bd,txn_ea50c38b7c0c,txn_dc3eb6abc83e,txn_43c011f6d883,txn_6f73567557ec,txn_f3b2874f1403,txn_f217d998442d,txn_9ea0f98bd23d,txn_ca125b3fefb1,txn_19777a1aac45,txn_5e21743868f4,txn_1b97d22ecc4d,txn_b775d04291a9,txn_4330731ae593,txn_18ce5af3c2e2,txn_9c7335325d4e,txn_eb22f849094f,txn_1a07a9c4fb6b,txn_cd32e899b23a,txn_14bb617cc7ee,txn_081a5f157b6d,txn_fb7a1c0d0128,txn_ab6b1e535467,txn_318eb40565aa,txn_f69a8693e7af,txn_1749138f7f68,txn_78271bb71810,txn_9e14e322c7cf,txn_60b1c88c587b,txn_8bbaf34fbad9,txn_06bf719a241d,txn_c44c419b9ab6,txn_e704fc285d2b,txn_77679bf84a45,txn_58f37145c169,txn_f24b637626df,txn_09cf2fdb17b2,txn_147d797d1faf,txn_769ffd7d5d94,txn_ac5798d2d5c6,txn_999b1ec71b9c,txn_ddd34487ae3c,txn_608357d54415,txn_700edea2d1b6,txn_3f75ccbb47a3,txn_582c5536a7a9,txn_d3412c563726,txn_f4c542c2cb20,txn_276883fbd628,txn_37ae0d50910b,txn_f6d9b831aff0,txn_570f56c8d280,txn_95de4547a228,txn_4ded96038330,txn_7d1e133c24ec,txn_9aedb4f72f0c,txn_31d05f9b091a,txn_5e96eceb7e34,txn_f0bd57a4f408,txn_cb57fb6ea7ed,txn_10ffac62dcce,txn_c41873a1fbec,txn_ae49bbf3bb7e,txn_9798b4aa7057,txn_07cf6d405814,txn_0b8a8fdb372b,txn_1030186e873c,txn_e3cee9c1b28a,txn_34b8a684f613,txn_eab2d5ba1560,txn_20fa61cdd512,txn_79785dd6d0b1,txn_93b4a8229433,txn_0c72a83959d5,txn_88cd3e18a9fe,txn_c1d59b56ae4e,txn_5cbc6d61965f,txn_13c51bca874c,txn_d3b28fafcb2c,txn_d4b9919d67d1,txn_7957a4f8d5b0,txn_3ddc9e6a15db,txn_f36f6f58cff5,txn_a6272ebb5f23,txn_d0042d108143,txn_76124b015862,txn_1e9a8869b279,txn_f7f9b32b5479,txn_216d743632e2,txn_90bf62a04c57,txn_d7e69b239bb9,txn_bd4810759b5e,txn_dff1e8ceef9d,txn_2282cfceea65,txn_4d2ac377fd53,txn_fb7e87242082,txn_b57e9d418db9,txn_c705ae9ba8ed,txn_db3ec29b18ae,txn_363e2fcd50b4,txn_f17d719f6022,txn_c0c908b3b0ed,txn_fcde3d6bf66f,txn_2a508827765a,txn_68f22a5cc1d7,txn_3dfb27b85999,txn_e8137696f185,txn_7b8806beb85b,txn_86e1db2fa337,txn_f481de77d0cb,txn_362a00145086,txn_e06a93f67fdd,txn_f73533c36f59,txn_91cf8ad1bbcd,txn_9fa5b62c1d48,txn_de473e435daf,txn_ccbe69f4dd36,txn_a1cb2de4c27b,txn_a4a5f3a6e1b3,txn_392621a15b10,txn_66858bdb0d30,txn_aff4ba47df00,txn_114cd7ab9844,txn_eb45f9d8e840,txn_f57515b35b16,txn_dba09afddabc,txn_6866adfdac74,txn_4ecbff386418,txn_06efbf57492c,txn_78ce7f3c0a52,txn_a5b955b07c8c,txn_025d457cf191,txn_9e6d0b0b5625,txn_920604a8e095,txn_d2c92a8d2a11,txn_48ed5d05b6cb,txn_dc51f3a50da2,txn_a053e027f3d2,txn_269deb5a852f,txn_64b3244fe543,txn_5278d5e106b3,txn_16ea7334146c,txn_5d12b8721552,txn_4acbd4543356,txn_f06f1bc536cf,txn_f15f12ffa53c,txn_bcbbf11fa0cb,txn_e3ff8be20b57,txn_31f49e8a62ce,txn_de558ed46bf6,txn_1a4ff6feff78,txn_fc99870d6641,txn_d82936abf718,txn_a145e3308fa1,txn_620ad6af4ba1,txn_85ad80dc5aea,txn_d4f8152a8371,txn_d9a5cf23f4dc,txn_fecab4329a5b,txn_48ec5a3cd5fa,txn_980cf0208391,txn_ce1d106058fc,txn_615e9670529b,txn_74eff9725b2d,txn_223fcb0c19ba,txn_7fed933fe85d,txn_9354c0f89405,txn_2620f7893300,txn_4eb78704a603,txn_e00715e68c79,txn_853e2801d904,txn_a2651344c664,txn_bc2680f1226e,txn_46946f05f611,txn_0b1782f2af88,txn_66cecb5acfd9,txn_d87101703b81,txn_cbc080cc095c,txn_a00d925b8481,txn_132fe3c44064,txn_920e5dc3fb76,txn_3504728e5cb3,txn_1dcbb4f159fe,txn_33ff6e1442fd,txn_bfdf46c2a593,txn_69ff0cbfd286,txn_c86fba96c8ca,txn_24ff0a55151d,txn_5fced1ad1e81,txn_07797765b8f5,txn_2d28ef8a1525,txn_92133a2fa1c7,txn_7fc1730d669f,txn_77d74edc715b,txn_c8b61104dabd,txn_21341989ccfa,txn_24fc13ace00f,txn_c36b89845203,txn_d631f15012e4,txn_12ae1269f588,txn_0897b1c2ca69,txn_57816e3caf02,txn_4b26c5ae7880,txn_6e0628e116c7,txn_88a58574c89d,txn_cd0c3469d061,txn_1833b79758a7,txn_76af273263b3,txn_da76e76bc778,txn_282a32cf472a,txn_437df3e908b6"
atk_f35a82935667,scn_9b1c00be65ac,identity_fraud_merchant_001,identity_onboarding_fraud,fraudulent_merchant_onboarding,47,0.5866,0.5907,45,"txn_010d76a98107,txn_422203e19c52,txn_29b920e654de,txn_7eae58bf5c92,txn_b075ad32faf0,txn_70680c8e9065,txn_ff3b692625c3,txn_57ceb6b9c1f2,txn_d4989f3b192b,txn_6abe5992dd65,txn_d4ebb4f780d0,txn_2512b1b450dd,txn_dca6ddf99848,txn_bf3f5600845d,txn_d14c7990f0f5,txn_ddb036ee86ba,txn_cbd09125f633,txn_7b84a8b00557,txn_39655ddd4c04,txn_f687356231ff,txn_f10727152e54,txn_97c87d4c47d4,txn_77f6e7493c91,txn_1840bb38ad92,txn_d09323b6daa9,txn_d4d0aef11194,txn_d8d768ae53f2,txn_f1341c2df655,txn_8c8cdec5ff34,txn_d2003dd39f7d,txn_5201961c7e86,txn_a8a9f8da8a48,txn_dd3eaa73b871,txn_4bf33f780858,txn_9964fe3831e7,txn_52f411d1495a,txn_2c1bb9101df7,txn_30e0090bbc9e,txn_5bdb0a935cae"
atk_cc3c9f5ac189,scn_33f8d175e754,identity_mule_account_001,identity_onboarding_fraud,mule_account_creation,48,0.4225,0.6467,48,"txn_af774f5189e1,txn_57ebca8ccb56,txn_eb7801f72e26,txn_f84a52abb4ac,txn_41b15f039e11,txn_17df180d4fd2,txn_d1f7498cc897,txn_f538ffba4021,txn_0db5cd7ddd60,txn_24830e235083,txn_8c3b2a8a39f1,txn_e49475ad8967,txn_36b1d66a4e2b,txn_9e5d5dc40cfd,txn_8d103baf3171,txn_63b423cc6ce4,txn_e2a3b1796370,txn_67d5677893c2,txn_121e0a2ef3a0,txn_1ed4aa67d8f4,txn_89a4b7627d52,txn_9d846df83b43,txn_5102a809c536,txn_d9c0ab98e11b,txn_18f1787a076f,txn_abbda02b8d73,txn_dbe3a864560e,txn_5964ca1d1f38,txn_a86b45db1a9a,txn_a09e5fff61f3,txn_5e75329441a5,txn_1284bf5fea30,txn_c19f05623f9c,txn_9fcb926a0084,txn_209213606cbc,txn_d254307d4f95,txn_22ad41ee7e58,txn_26560b7730e0,txn_cd23e9a0eadc,txn_a67f359e0f2c"
atk_b397ac491ee8,scn_cde3aa617988,identity_stolen_signup_001,identity_onboarding_fraud,stolen_identity_signup,49,0.5773,0.5734,19,"txn_1d18f6a41dd5,txn_218cf51add5e,txn_077ecf2a486f,txn_ea48db7355cd,txn_6a47d8add6d0,txn_d1a13e580f68,txn_9f962caa6abc,txn_a3b02a07c56d,txn_80d83b69f16f,txn_c3709d3d5878,txn_8ead8af38871,txn_6826a925e649,txn_ef552fb5a250,txn_4b0593b7019f,txn_55309f50e35e,txn_92a3447d8168"
atk_f7761b3f107d,scn_3abb87b65aff,identity_synthetic_001,identity_onboarding_fraud,synthetic_identity,50,0.4964,0.699,15,"txn_682218f258c3,txn_f6a494dab98b,txn_1520775aab7d,txn_59cd9c564325,txn_70e8a9121fed,txn_69fb285e462d,txn_e156044cd8c5,txn_ae3ddb8c66a1,txn_54ca458c2c17,txn_22be6e94c562,txn_df91b6961bb7"
atk_95040f81d474,scn_21c7e145a44a,identity_synthetic_business_001,identity_onboarding_fraud,synthetic_business,51,0.6262,0.5974,15,"txn_511618fef5a5,txn_ac2c09b7f1e5,txn_5e6e3a5aa786,txn_bf64c9d5dc0d,txn_1df8270ac8e7,txn_627596b31710,txn_6f3921895a19,txn_f4a66e1e0cc5,txn_c34e2b9ecffa,txn_c27037301d64,txn_08bd59797eeb,txn_487fb91bbd54"
