transaction_id,fraud_score,prediction,label,attack_bucket,attack_subtype,reason_codes
txn_c4a6ee69538d,0.000583,0,0,,,device history lowers risk;merchant age lowers risk;session velocity lowers risk
txn_202f0e67d841,0.000326,0,0,,,merchant age lowers risk;device history lowers risk;session velocity lowers risk
txn_d1e783943126,0.000947,0,0,,,device history lowers risk;session velocity lowers risk;merchant age lowers risk
txn_a0b1ea8d7806,0.001307,0,0,,,device history lowers risk;session velocity lowers risk;merchant age lowers risk
txn_3cd464a39f2b,0.001494,0,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_12710bd7258e,0.000742,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_9f7557ee643b,0.001812,0,0,,,session velocity lowers risk;merchant age lowers risk;high generated risk score lowers risk
txn_c6075a5b1c64,0.001234,0,0,,,merchant age lowers risk;session velocity lowers risk;customer account age lowers risk
txn_0c19e30ac464,0.000163,0,0,,,merchant age lowers risk;customer account age lowers risk;session velocity lowers risk
txn_81376d24f7b6,0.001022,0,0,,,customer account age lowers risk;session velocity lowers risk;merchant age lowers risk
txn_451f8b6d47b1,0.001363,0,0,,,customer account age lowers risk;session velocity lowers risk;device history lowers risk
txn_a487eff53f55,3.5e-05,0,0,,,merchant age lowers risk;customer account age lowers risk;session velocity lowers risk
txn_42f03ce9057a,0.000821,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_8df644f7d643,0.000449,0,0,,,session velocity lowers risk;merchant age lowers risk;device history lowers risk
txn_2ed3d0fc7dc0,0.000328,0,0,,,session velocity lowers risk;device history lowers risk;merchant age lowers risk
txn_ecd7289f56b5,0.001151,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_4d5695146b88,0.000106,0,0,,,session velocity lowers risk;device history lowers risk;customer account age lowers risk
txn_ab2990e14cf7,0.001261,0,0,,,session velocity lowers risk;device history lowers risk;customer account age lowers risk
txn_d6117e738560,8.8e-05,0,0,,,merchant age lowers risk;session velocity lowers risk;device history lowers risk
txn_02391a3681ba,4.7e-05,0,0,,,merchant age lowers risk;session velocity lowers risk;device history lowers risk
txn_1780adb80b14,0.000734,0,0,,,session velocity lowers risk;customer account age lowers risk;merchant age lowers risk
txn_0b1092f4c253,0.001731,0,0,,,session velocity lowers risk;customer account age lowers risk;merchant age lowers risk
txn_4b6bdbc073e8,0.003794,0,0,,,session velocity lowers risk;customer account age lowers risk;high generated risk score lowers risk
txn_89d9529b3605,0.000269,0,0,,,merchant age lowers risk;session velocity lowers risk;customer account age lowers risk
txn_031400b7772d,0.00299,0,0,,,session velocity lowers risk;merchant age lowers risk;customer account age lowers risk
txn_43c73fe4cffc,0.000238,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_dc4f815fa44d,0.000385,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_2cdf8fa59ae4,0.0012,0,0,,,session velocity lowers risk;merchant age lowers risk;customer account age lowers risk
txn_ce2f4be2956a,0.004958,0,0,,,session velocity lowers risk;customer account age lowers risk;high generated risk score lowers risk
txn_8aef485aa5e6,9.2e-05,0,0,,,merchant age lowers risk;session velocity lowers risk;customer account age lowers risk
txn_907612d35828,0.00037,0,0,,,session velocity lowers risk;customer account age lowers risk;device history lowers risk
txn_ae74012b61ac,0.000162,0,0,,,session velocity lowers risk;customer account age lowers risk;device history lowers risk
txn_b20f5e7fc5fd,0.000593,0,0,,,session velocity lowers risk;device history lowers risk;merchant age lowers risk
txn_099c81e1c1be,0.003061,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_315dce9a50e0,0.00049,0,0,,,session velocity lowers risk;device history lowers risk;merchant age lowers risk
txn_a972243e0df4,0.009226,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_67cf418a3bef,0.000166,0,0,,,customer account age lowers risk;merchant age lowers risk;session velocity lowers risk
txn_ab3a5640bb73,8.5e-05,0,0,,,merchant age lowers risk;customer account age lowers risk;session velocity lowers risk
txn_dca99dffa65f,0.000308,0,0,,,customer account age lowers risk;session velocity lowers risk;merchant age lowers risk
txn_cdbe10d9de43,0.000364,0,0,,,customer account age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_acc6cf380f14,0.025888,0,0,,,session velocity lowers risk;high generated risk score lowers risk;customer decline history lowers risk
txn_2a2026ed0c42,0.002585,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_082e270675fa,0.004111,0,0,,,session velocity lowers risk;merchant age lowers risk;high generated risk score lowers risk
txn_9d2729097b8b,0.001429,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_82a2d0381c35,0.000223,0,0,,,merchant age lowers risk;customer account age lowers risk;session velocity lowers risk
txn_3cb1b2f5d7c7,2.4e-05,0,0,,,device history lowers risk;customer account age lowers risk;session velocity lowers risk
txn_f41e6ac37f2c,9.6e-05,0,0,,,device history lowers risk;customer account age lowers risk;session velocity lowers risk
txn_9b0ef3df74aa,5e-06,0,0,,,device history lowers risk;merchant age lowers risk;customer account age lowers risk
txn_6d619c00f4dd,0.000141,0,0,,,device history lowers risk;session velocity lowers risk;customer account age lowers risk
txn_478e921a7d59,7.6e-05,0,0,,,device history lowers risk;session velocity lowers risk;merchant age lowers risk
txn_48745f18eb8d,0.001253,0,0,,,session velocity lowers risk;merchant age lowers risk;customer account age lowers risk
txn_fe384264e25d,0.004671,0,0,,,session velocity lowers risk;customer account age lowers risk;high generated risk score lowers risk
txn_d7101213c48c,0.000813,0,0,,,session velocity lowers risk;customer account age lowers risk;merchant age lowers risk
txn_b88c14fa1454,0.002641,0,0,,,session velocity lowers risk;customer account age lowers risk;high generated risk score lowers risk
txn_7d1e90c0f984,0.000749,0,0,,,merchant age lowers risk;session velocity lowers risk;customer account age lowers risk
txn_bab68c251891,1.5e-05,0,0,,,device history lowers risk;merchant age lowers risk;session velocity lowers risk
txn_480a7f996c60,0.000118,0,0,,,device history lowers risk;session velocity lowers risk;merchant age lowers risk
txn_1c32a7ef5741,0.000279,0,0,,,device history lowers risk;session velocity lowers risk;merchant age lowers risk
txn_3eb833c74b8d,0.000548,0,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_5851cbbdf164,3.4e-05,0,0,,,device history lowers risk;merchant age lowers risk;session velocity lowers risk
txn_93447565e4e6,0.001289,0,0,,,device history lowers risk;session velocity lowers risk;merchant age lowers risk
txn_8ea1c50fbb08,0.000381,0,0,,,merchant age lowers risk;device history lowers risk;session velocity lowers risk
txn_862108978f40,0.000311,0,0,,,merchant age lowers risk;device history lowers risk;session velocity lowers risk
txn_a9a1a31d1c14,0.001499,0,0,,,device history lowers risk;session velocity lowers risk;merchant age lowers risk
txn_34dc9eea5b55,0.001537,0,0,,,customer account age lowers risk;device history lowers risk;session velocity lowers risk
txn_4ab94811a138,0.000238,0,0,,,merchant age lowers risk;customer account age lowers risk;session velocity lowers risk
txn_a2c0cdeb59f3,0.003606,0,0,,,customer account age lowers risk;session velocity lowers risk;high generated risk score lowers risk
