attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_07f600740135,scn_9086ce68a713,cred_card_testing_001,credential_based_fraud,card_testing,101,0.4571,0.4906,5,"txn_38a966de482a,txn_50bb34952d0d,txn_90c722ffb909,txn_ad0b36f1c25e,txn_a4c551a7c27a,txn_920049eadb7a,txn_eee0f65aa169,txn_78f5a3401c72,txn_6fd46a183ed4,txn_48fd7c84d593,txn_21057a95efce,txn_fdd17cf36fd8,txn_c3b4a50faa47,txn_1bcde833cf18,txn_0654bc93c5c2,txn_a781c5e3eeaf,txn_2e7622865ed3,txn_d2c5a41e6b37,txn_8e58c580daf1,txn_39e4a5a145ee,txn_1942088cd42f,txn_8909987e7d60,txn_0ec7d7f540c8,txn_c194953bff82,txn_3fa1fde58683,txn_86400ac5415d,txn_aaf6b2fcd683,txn_56f72b960e91,txn_c9b91ffec7e0,txn_d56f1233f49d,txn_9d7575359984,txn_f92c391030be,txn_3610baf4bc66,txn_177470accf97,txn_fbb87811290d,txn_8fbb804aa2a4,txn_cee4e41e0c64,txn_7ed28573a244,txn_9d0f9a7b7b78,txn_81c885118363,txn_1cdc9f50eeab,txn_44819e27257b,txn_7929282a60ae,txn_2795fce8b33d,txn_ccad5dcfe237,txn_98aea212a4e5,txn_32cef7e80691,txn_2f17cd576f70,txn_58c588aa4703,txn_cd092f306d92,txn_19fe60810991,txn_035d775b5bd3,txn_8e38181d89ba,txn_2af87f052f73,txn_dd168a54ff98,txn_8a7090eb4a6f,txn_26aa4f097723,txn_dada50b675e9,txn_4af99c446285,txn_62f8acf4729f,txn_73622577755e,txn_c7d7c5f94ec5,txn_23c3143e0b6c,txn_bdceb1a183a1,txn_0d83c7972e09,txn_42b294d6f1c9,txn_8706b6dc4607,txn_99e6aca31f20,txn_b704dac46872,txn_1a6881be3cdd,txn_e9c3b7289a57,txn_9ac885ae1cd5,txn_adc279243346,txn_8f9dd5f59507,txn_c387cfab630e,txn_fcbb2fbcffa0,txn_e1edf3df5874,txn_1a3efe412c42,txn_3de13d2de5c9,txn_f17162ed8856,txn_8852942bb131,txn_7ea7089404e1,txn_c3acca440c22,txn_abba272e2d6c,txn_b86bb52a6dc3,txn_a7720f20b7a0,txn_db5982f67e3c,txn_bf42116da207,txn_a5f6470f32b9,txn_b318be19fb5d,txn_1ded66cf9043,txn_3d27ce953c2b,txn_e2c5a294de86,txn_30e7c1c358bd,txn_87ca3f3df838,txn_060a1ae6a13e,txn_3ce1cef2b467,txn_c945cbf786bf,txn_91abd2d41956,txn_bb1dfd561d9b,txn_079cd8fdd341,txn_55ad21146320"
atk_657cdb1ced74,scn_1185b669a753,cred_cnp_001,credential_based_fraud,card_not_present,102,0.6888,0.4593,2,"txn_920e9f1dbfd7,txn_a8de2c1399ac,txn_d9f0f6d3fb2f,txn_9764946b7e2e,txn_dc6883307193,txn_b06742aa9357,txn_7bcfdfedc4ba,txn_14cbe9b299a8,txn_beb7336fd6bc,txn_a2de56f3847c,txn_c9ad80911916,txn_c2de2629d947,txn_480237ac80b1,txn_763fb7f0d498,txn_626041b531fb,txn_60cbf80385f8,txn_cdaceda9a98e,txn_49f777a53b84,txn_75d43a683443,txn_5d70be6f6780,txn_3aa6756f46db,txn_e6d037cbd4f9,txn_3e6c04058173,txn_553c3a1d235f,txn_c3382451ec70,txn_aec6ab660700,txn_a89f4a9a1d71,txn_ccfed8781930,txn_a67faa79e4bc"
atk_e53eaf0affec,scn_aea2984e33de,cred_consumer_ato_001,credential_based_fraud,consumer_account_takeover,103,0.601,0.8416,23,"txn_0382cb5e83ff,txn_82557b0fc002,txn_ccf6d5f2304b,txn_e4070b1b405e,txn_a83ec9feaa84,txn_3a47be63a7c7,txn_9ade74c23b03,txn_3d6fe05b7edd,txn_c21381eb95ba,txn_07f4fd0a6a05,txn_72fed88b1c0c,txn_04a678ee7d00,txn_0da45ddc0308,txn_c6a369ddc39e,txn_1a81d3aa05b2,txn_465d84de868f"
atk_946da236407b,scn_6232cc8ae905,cred_merchant_admin_ato_001,credential_based_fraud,merchant_admin_takeover,104,0.8295,0.884,14,"txn_1076939a907f,txn_4a840eb1b203,txn_4918c9cc4d7d,txn_a9a8764ec0c6,txn_3291404ea8c4,txn_45dabb657658,txn_7ccf4102cfcb,txn_7228513d215b,txn_967b9df05837"
atk_4f2b2bc0a155,scn_add9184f2cb4,cred_stuffing_001,credential_based_fraud,credential_stuffing,105,0.542,0.683,18,"txn_136587020f16,txn_b526344b5e02,txn_5c83a82e9165,txn_93930b61fdd7,txn_e18277ee1be7,txn_15635544fd00,txn_cc80779c5347,txn_633e033a7a6d,txn_6c5b531fa925,txn_fae524d87243,txn_836c9ada95ea,txn_35335d4e3d3e,txn_51fe5c17e02d,txn_d3e6e86e6a22,txn_cdfd9499d40b,txn_c63721e7a4db,txn_088d95f69b81,txn_71b35f04740b,txn_efea21d3bc8e,txn_ca5e18cb0b45,txn_9a7843d5e414,txn_806b547897a6,txn_b2525f9fc37e,txn_8948f227e9e0,txn_4fafd89d7e96,txn_748a2a3b629c,txn_eae9d2974086,txn_b26a54b75a3c,txn_eab8c1a5d749,txn_672e7556cd42,txn_5484005c23b5,txn_484684fa73df,txn_52d1826b87be,txn_452339342dbe,txn_0312669cbc5a,txn_8f27bdb37a5c,txn_49739f813a0b,txn_7f427e10776e,txn_53a17d9eb98c,txn_46e4dea13c0b,txn_b3cb2fb97865,txn_11878b9291f1,txn_c77e40defca2,txn_21b608598cd5,txn_8a532fa8ae32,txn_6a1bd28cd8c3,txn_bea2cf94dba1,txn_97498dcb343e,txn_339826d77fb0,txn_4502a38106d5,txn_3033d16670bd,txn_4b358e3b2152,txn_270abcbebf1e,txn_040d065afef5,txn_b02f6895e053,txn_0ae83f836ebc,txn_692a2fc8475d,txn_ac7208eb6db4,txn_795ba045cee2,txn_37845af9df42,txn_a3fcb1d428a5,txn_1fedcdeaef44,txn_2c52636e05dd,txn_3d4153e94f52,txn_359698e43b28,txn_a16a9fee26a5,txn_dec7819c4f2d,txn_5841c7a9fcd9,txn_b407044c1b48,txn_cf277f12640e,txn_ecd48527cef9,txn_e09daa3b676f,txn_c8941b13c46b,txn_2beb6d152e44,txn_fbfcf4c8adfc,txn_ef65d36313f7,txn_b7de28d84b57,txn_53c3452a47ab,txn_3d89896c5ef6,txn_6968f8b9d37b,txn_0ac1be414468,txn_6b5618ea5a73,txn_af193c98abd6,txn_cba259f6f8a1,txn_c719ac9b9a91,txn_bfdf7f658ad7,txn_8d927dc9de8e,txn_3bc6374f8e7f,txn_aba08685a973,txn_f4092004f4fd,txn_147b9a89df45,txn_498193c41296,txn_ca379838c5b1,txn_94a48628a885,txn_c711d5ab3329,txn_a0e6c3e72d2e,txn_7b36b0a47e92,txn_dc5643db6df8,txn_7f16b4b168ba,txn_8a271e2db34c,txn_9407bd91bf5a,txn_d20e7e426adc,txn_c20f05529409,txn_bfd8eea512ea,txn_625e2104887f,txn_882af21d0950,txn_ae6b252da321,txn_403063ab8ebb,txn_1bd7b63e4253,txn_b58c4fe33c06,txn_c8528edc1d44,txn_a61462449ba6,txn_991f1ffa478b,txn_df5f39f0c0a9,txn_aa0868618158,txn_870372591de5,txn_2c59ba60b6ee,txn_d85fd2976a3b,txn_f5b46a1c9cd5,txn_dfd88f530948,txn_792f8cbdffb2,txn_e7be477938ad,txn_71c3493a2885,txn_db017b15e0ec,txn_ffdf19e7514c,txn_29764ee5bc85,txn_f04e963abfaa,txn_1590adea97e2,txn_1cff3feca91b,txn_b8247a695d39,txn_b0bf1a6d9d44,txn_e9ee69be0535,txn_d139a7b309be,txn_6f24a2bb8744,txn_b072706a25b5,txn_c5c82df6f3d4,txn_83325407daa9,txn_83a05c25bdb1,txn_d53396511a16,txn_2c3b84beddc1,txn_8d76c118a678,txn_d5eaddebc4bf,txn_2f24e4390fb3,txn_1b0bdef006d6,txn_75a90f54a15b,txn_0933f27789e1,txn_8a1cf9981571,txn_fd67075b015b,txn_7a00a24d04b1,txn_0dfe5cb5bc0b,txn_6f0c7c168069,txn_ee7aed40c133,txn_88d1b90e8cb2,txn_8a2ea88c9b7b,txn_65f49f9746ad,txn_7aaad2f7f6c4,txn_1747d15cd6dd,txn_f007cf4cf881,txn_0182a3ffbeaa,txn_3257acca0909,txn_7df0932a614e,txn_89c43ec36825,txn_c875acdaab67,txn_0bcb3df8793f,txn_8ee927b60df2,txn_f4d9d8afa5b9,txn_ca4432a5774a,txn_3a7b12004ca0,txn_db8e7a44da94,txn_c01f0bd13bee,txn_2ce435fb2961,txn_059c20f0a6bd,txn_97af7f3d03ef,txn_826c76cf4949,txn_acab993307fe,txn_d02eeaef32df,txn_671939d893f5,txn_3e8f86761f9b,txn_e4ba383125c5,txn_aa1f73bd1246,txn_942fca09b112,txn_3d7fa2def0c1,txn_d4de0b713a76,txn_3c177e28a5e1,txn_2f1896d6ece7,txn_b9c2c179a1fe,txn_b11b39ec72d3,txn_88a4867c7a08,txn_478b99cea243,txn_6d5b0c09495d,txn_bdb5684eeeb3,txn_83e31bd9c51b,txn_69de61ea0132,txn_9d0d53516011,txn_eed924c36158,txn_544bc68c82ca,txn_fbc0509561cf,txn_b2b33351d0dc,txn_3de59d0ab38f,txn_1eb599057c25,txn_4714f5025e6a,txn_7726370b0827,txn_5ee1b5b69ee7,txn_82d90057f83e,txn_6cdc22f2f8f6,txn_382d15c04bf3,txn_61e58bf3f786,txn_2df70e76773c,txn_54546561c05b,txn_63cabec53370,txn_edb552a595f3,txn_8f108532b3a3,txn_fcf530e4379a,txn_6c3719e20e34,txn_e108ce8e8a27,txn_d73547122b54,txn_efd86c8ad9db,txn_742eeb5abc2e,txn_81fe5cfa2c75,txn_95fe1e5512ab,txn_ead90170d8ac,txn_0bc3af4b7971,txn_2a2570a52ec5,txn_201fe6d211e1,txn_fb5726780e42,txn_82024bd2bb27,txn_3e389f2f30f0,txn_f12a5daacf03,txn_e828e5fe0cf9,txn_9293971907a0,txn_96cb43e18f09,txn_2d051ae112ab,txn_97176957a2f5,txn_c9c09404560f,txn_37ec139fbfe3,txn_cd0e8f179b03,txn_f654424c35b6,txn_dcd9f3660ca0,txn_f27fc01c562d,txn_3aa808127c2c,txn_163d168b0add,txn_e1ab048e52bd,txn_d05499ddb8ce,txn_e038c9e4b545,txn_08bbb4ca3b5b,txn_d6c34318d123,txn_3f1047e91dd6,txn_04fc77f239e8,txn_82c12b90319e,txn_f5ab04961965,txn_d8c42e3dd9b5,txn_bdd7cc331d45,txn_d4b5ea49f836,txn_9a4a84c610c2,txn_bda82dcb63db,txn_73bf10d5d3f3,txn_5445533e0ce7,txn_1fe27d568ddd,txn_a6da798d0736,txn_9a3309f41f6c,txn_d36ff1047c55,txn_c3d7982e4312,txn_6e2b2fc90607,txn_fbc94c88f8a4,txn_3fbeed4cd2ec,txn_61deb7838554,txn_241a2d195343,txn_6686cff5c996,txn_3751900cd4a7,txn_b8ad1fcf3272,txn_223f88250b67,txn_bd9bd3d03282,txn_7ec8247d9e58,txn_55e67ed02766,txn_bafd08ce3cd0,txn_7228e148f6c6,txn_f6f7621feab3,txn_c0d825f3fff1,txn_035012d94083,txn_722a08fa81f9,txn_65378559b9b9,txn_fef041f4c835,txn_142c055b3619,txn_92f4b621f11b,txn_174dd485995a,txn_c1e4a91a8e95,txn_688b360c6459,txn_6aa740b9fee3,txn_2c0e23a5e23c,txn_ffadfb0d6ebb,txn_cc4a38202fb8,txn_5d23da109ca1,txn_f0cc0d16ba40,txn_7623968f83df"
atk_fe8026ba35ab,scn_68c1637d219f,identity_fraud_merchant_001,identity_onboarding_fraud,fraudulent_merchant_onboarding,106,0.8456,0.7343,66,"txn_a288cf15e7a6,txn_c1a3f9a5710a,txn_395fd488b0e9,txn_7a35af99433f,txn_d0862d520620,txn_26fe0cee99de,txn_8f39657626d9,txn_8759a8962a53,txn_51b4e5e91e01,txn_1cbc99bf100b,txn_69848ce33505,txn_fd203771e1e6,txn_a607c13a70c5,txn_a0e234fc9753,txn_feaa9839dc05,txn_05ee99b50649,txn_04d66c1cdcfe,txn_7a8974c158eb,txn_6f5d12f37d47,txn_84ff9adab917,txn_953cc2b80535,txn_d561abdde340,txn_f1d88708aada,txn_203352540478,txn_c6f78d585311,txn_df9e8daea642,txn_3b3f13e64fc3,txn_1479536171d0,txn_ea897d3163d6,txn_eb3ee929c70f,txn_e60c2c551d84,txn_32606107166d,txn_21d8076c9d85,txn_a285a16c6793,txn_ce7124e7a5ca,txn_23410925bdca,txn_8f74f6789613,txn_045e0e3a39f7,txn_611d84b4001b,txn_c1ee5b7e0600,txn_7a88cd952aa0,txn_fc982ce63efa,txn_f603ac1c79a5,txn_ea5efc94ddb8,txn_75ce058b1e15,txn_f55cf34901f7,txn_c33123cabf98,txn_807a56ef9773,txn_1b0c8683d423,txn_ead32a7d0ca4,txn_65dc457accdc,txn_f93d9ebbcf5d"
atk_6c9669c16672,scn_6ad028f99f6f,identity_mule_account_001,identity_onboarding_fraud,mule_account_creation,107,0.6697,0.5109,60,"txn_8d04535d637b,txn_99d8037f0c43,txn_2e7ded41c6e1,txn_83817d5a1ea5,txn_f59179b0d908,txn_a9dd9962b2cc,txn_dbdd014835c4,txn_314892dde578,txn_c0dbf8f2b001,txn_58b6604743ab,txn_1740350476be,txn_3c2b0edbaf22,txn_7b2dec9e6d04,txn_8dce4c14578c,txn_82d4a6cf871f,txn_5a043aa335b4,txn_eef36000bfb1,txn_699e95e2d980,txn_da045bc04321,txn_1a715ee43c48,txn_8cc1be3f1707,txn_90d164be6b6d,txn_54f8f4902586,txn_1f825b5b9411,txn_21a77e02b9e1,txn_3009cd428f7d,txn_ad86e512b16c,txn_23266239c916,txn_8b0dee275d3b,txn_e99eece7e162,txn_9666248467f4,txn_85f76ea57e42,txn_68225ebb54de,txn_43efb9bf0002,txn_5c7fc75bb481,txn_3b8ddd06122e,txn_120ce68c9c94,txn_a5b18aec94b4,txn_2b5eb61cbd63,txn_b6ec8f44c762,txn_c7d140c76fc4,txn_76c134dc9b02,txn_5e26a19080bc,txn_dcccddc123d0,txn_e48ec52da371,txn_456578c15740,txn_850d86fb3420,txn_daba2c292fbf,txn_4efd87dbb18e,txn_3448a65986b9,txn_ac549f51c5b3,txn_667c0f2c3e13,txn_ecf697586c79,txn_381f77c6416f,txn_47edac1a482d,txn_37cc3b4416cd,txn_09a5ce7d528c"
atk_959f9b8fc11f,scn_f2782e6ae91b,identity_stolen_signup_001,identity_onboarding_fraud,stolen_identity_signup,108,0.7986,0.5957,25,"txn_2c611c986b45,txn_d9a7c041e2d6,txn_abc4bc2c214d,txn_f0d9d182c44a,txn_75e9e792059e,txn_908e37c2d4fa,txn_a80b68a8628f,txn_f67558d17826,txn_ef976cd19073,txn_b466491f5738,txn_c095e9bfeffa,txn_5a477962c4eb,txn_6f8cfd648993,txn_a50f14ffcf94,txn_f10945ab4fa3,txn_49b46c27a891,txn_8759b7a08b0f,txn_6019e4ddbc25,txn_86e848360e59,txn_c43a090a5246,txn_b709fee541a3"
atk_244afdd67c66,scn_7177155c9d5d,identity_synthetic_001,identity_onboarding_fraud,synthetic_identity,109,0.6026,0.6118,16,"txn_ec50d941f140,txn_e287b501fad3,txn_39ecdcbd6ade,txn_d8c50344785f,txn_00ba0a0f6e51,txn_6dc38217e769,txn_e36fbc0ff7cf,txn_c46c4fe16ffe,txn_0a78e131aeb5,txn_b1cdd0865648,txn_c5f55a7cf1b8,txn_5e748874d645,txn_e504d93f751d"
atk_88fe84b12986,scn_aa482e58a42d,identity_synthetic_business_001,identity_onboarding_fraud,synthetic_business,110,0.5634,0.8737,17,"txn_b088d1129085,txn_89c135f49976,txn_10d5bd532659,txn_209b0bf1c33d,txn_44e810eb41ce,txn_4e10d60638cb,txn_22ca7f68c34c,txn_f6a91417f9f2,txn_f85afcd92f92,txn_b9547503d607,txn_515a8ad23675"
