transaction_id,fraud_score,prediction,ml_fraud_score,ml_prediction,decision_engine,llm_reviewed,llm_provider,llm_semantic_risk_score,llm_novelty_score,llm_recommendation,llm_rationale,llm_risk_indicators,llm_fallback,label,attack_bucket,attack_subtype,reason_codes
txn_f5142e8ab368,0.0003531524064888316,0,0.000353,0,ml_only,0,,,,,,,,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_10449be37726,0.0008626833944894489,0,0.000863,0,ml_only,0,,,,,,,,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_26d576d350fd,0.0004485982406056114,0,0.000449,0,ml_only,0,,,,,,,,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_1e336c972dc2,0.00046831553481576765,0,0.000468,0,ml_only,0,,,,,,,,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_379e585fbbf9,0.00016204088116060532,0,0.000162,0,ml_only,0,,,,,,,,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_4e6870abfd29,0.0003699741300397142,0,0.00037,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;high generated risk score lowers risk;device history lowers risk
txn_c206a31ff7e0,7.990654421598675e-05,0,8e-05,0,ml_only,0,,,,,,,,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_f1e98d17caf5,0.0009912623304788614,0,0.000991,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_2f98a4660c29,0.0030771990079716998,0,0.003077,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;high generated risk score lowers risk;device history lowers risk
txn_ecc107c778b7,0.0008134516940244846,0,0.000813,0,ml_only,0,,,,,,,,0,,,merchant age lowers risk;session velocity lowers risk;device history lowers risk
txn_34ac9ef571e6,0.01310742124209848,0,0.013107,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;high generated risk score lowers risk;merchant chargeback behavior lowers risk
txn_59a2fe596426,0.006462725759833758,0,0.006463,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;high generated risk score lowers risk;merchant age lowers risk
txn_56d0609fa109,0.0011291294277888243,0,0.001129,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;merchant age lowers risk;high generated risk score lowers risk
txn_4567c4cde7b7,0.0025503159709288846,0,0.00255,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;high generated risk score lowers risk;merchant chargeback behavior lowers risk
txn_917948913213,0.00046243380011306185,0,0.000462,0,ml_only,0,,,,,,,,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
