attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_7c3c8dbc632c,scn_4843863b4f7d,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,101,0.4571,0.4906,5,"txn_e128cd1687e0,txn_a92df69dbec2,txn_f3d6b9afe3d4,txn_5b956e88535c,txn_bf3dfc72afdf,txn_91491b2f0c43,txn_a3f4456c0f36,txn_a2ad9bad260d,txn_3a4ed16f8ae1,txn_35d9eeb3eddd,txn_ac66ea938dbf,txn_f990ac73dc34,txn_3b3779ddd85f,txn_320aa01119e9,txn_54f3e32e75c8,txn_25a2e53fa843,txn_3e9d6354f7fa,txn_e1be02dac9be,txn_8b5aedfcfc72,txn_505097045e1e,txn_df985339fbc1,txn_ae31d0b21ee8,txn_0ffe67667965,txn_8b9691eb49e1,txn_ca55ceb10995,txn_66715160e00e,txn_9e9249340390,txn_cb22aceec504,txn_15c0127bf06f,txn_ca08ae28a345,txn_745bac434e8b,txn_4dee8f2a45a8,txn_108b824cd38a,txn_be7bf46530f0,txn_06796c2fac79,txn_221daaffdc29,txn_c6ec8418b184,txn_db4d96039da6,txn_c12877ef8771,txn_cd5334926f21,txn_f07436d2400c,txn_af613c519a3e,txn_9e8204354f3b,txn_28ee6d5b209d,txn_b5ef9470efd9,txn_78eb788c462a,txn_3b49574e53fc,txn_da7da6e44a2c,txn_02968333f6b8,txn_945979d6a925,txn_2e83a85ce304,txn_d9c64d57ca04,txn_1a8687044e55,txn_c766e2e40f9b,txn_f78076396ac5,txn_c2b9c48bb385,txn_f0031a41a36a,txn_769275476578,txn_d4b1442d92b0,txn_af5937df92d2,txn_84a8fdaea35e,txn_2f2d06dccdf3,txn_3ab861833a50,txn_1badb007ef00,txn_f775663d02a1,txn_24730dbca0ed,txn_b7a233f0e2ee,txn_d12a7e7677a2,txn_a4e8a0da3940,txn_1536426646b5,txn_5c1791245e2f,txn_73ef9e4ce89b,txn_499d3fa675e3,txn_6fdd9a55695f,txn_2a32d6fe53d3,txn_7ea4cc21f0b8,txn_1665f626328c,txn_aae7742b9a07,txn_03d403d4c83e,txn_32c324057981,txn_599e1f1c48e2,txn_a48452f387ea,txn_7a6fda715847,txn_abc8adb37289,txn_33dcf8a03955,txn_f39ee6859480,txn_097228990f59,txn_cdb74eac1b0e,txn_adfd0454b36d,txn_70c21c368d48,txn_9d51c331a5df,txn_21b47cae37cc,txn_5900533f8c65,txn_0a14a9ab0ca0,txn_44ffe969e048,txn_b46571051b40,txn_9fae2d015b8e,txn_f272d51c2825,txn_4143d062334e,txn_ddb684a8b2e7,txn_7c0628eb3a02,txn_4b5fb1decdf4"
atk_15340aa3ea01,scn_4e1508e3057b,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,102,0.6888,0.4593,2,"txn_aac49aed99a0,txn_0d85318aef6d,txn_9b3ad6b15249,txn_79f67d38a5b4,txn_72ede4126cbf,txn_d56df8e0b20c,txn_54a5c790e3a5,txn_58a3da1c19ff,txn_971e061573db,txn_d04b7bb8b697,txn_07c73ddab7ec,txn_e5622997129a,txn_04e669360f36,txn_a216502bda57,txn_9e03e038407f,txn_0592dff89aae,txn_e28cf7d64484,txn_b996dfa924b6,txn_03bf4c8f6250,txn_6034d8c27b4e,txn_900317b45e84,txn_0c71015ad4e9,txn_bf58824caad2,txn_52b1ec4d877d,txn_dc1d026a38bd,txn_eff8648e890d,txn_14a87a72d839,txn_222bf01b5196,txn_0454511b2dee"
atk_de70c6c98005,scn_07be8a7007fc,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,103,0.601,0.8416,23,"txn_6e925e0ef680,txn_d21511edf307,txn_570f27ab0fd5,txn_f2b361b7b9b6,txn_cce7ddd59ef8,txn_f5ceb38b8b1e,txn_778aba86788a,txn_96592bdc7957,txn_4e9b4cc79368,txn_f28a3b00a0e3,txn_31e79e91272c,txn_54a86084f1e4,txn_3d71e3613f23,txn_f2b030d12cf3,txn_9c4ff2478fdf,txn_dd12877f7e08"
atk_481c424bb8f4,scn_19c5f75386f6,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,104,0.8295,0.884,14,"txn_c036099c4ced,txn_77968978b61e,txn_2dc94eac1a0a,txn_108821d3e3c0,txn_c18291c30714,txn_8796914488c1,txn_3d65d066badc,txn_534d76ad855f,txn_103cd25362a4"
atk_17359add308a,scn_8f755b6f50b0,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,105,0.542,0.683,18,"txn_b1fc8e90ac59,txn_f99e038888a7,txn_abb1c16fc7ce,txn_697d1f3ebe80,txn_6590ffeb6bb1,txn_f297ae605337,txn_c463b0025eda,txn_38cb38568ecc,txn_449276f87af5,txn_dd69aa560d81,txn_d58ad95b1332,txn_bbb878ced039,txn_f61b170c7c29,txn_5512ca30ce68,txn_72748c134961,txn_bc3f1aef0d0f,txn_a9d76d1a646c,txn_556c44e4fcf8,txn_bf5a66d7a63a,txn_2710afc3d41f,txn_34b5a9850306,txn_53e24fb51a9f,txn_1332d490c360,txn_8884e9cce2bf,txn_77447d3f1496,txn_c3bceb7108e1,txn_fbc6541ff150,txn_dacab39bb4a9,txn_03f6218cb7a6,txn_46fe1d49f977,txn_19f05e3b973e,txn_bd0481a4485f,txn_da651a4b8d75,txn_2720e2c73d5e,txn_22c41d5aaaff,txn_a8f6880b260b,txn_1793656646ba,txn_195531f71274,txn_29ff129fff52,txn_23aade03ccf7,txn_4c8117d3e456,txn_b2a54c251112,txn_f4ec635a08eb,txn_91f4cd69070a,txn_e95e9cb9f476,txn_77d97bafbf33,txn_24d1d77ac2be,txn_a7746a328f01,txn_3a83185058de,txn_b7311432a2bd,txn_d906f077a24d,txn_0ed6b21852e1,txn_ef630a9bc91d,txn_3b9324f87c05,txn_3ebd1158feb9,txn_1c8d628fac88,txn_1a89619c18b1,txn_4d988a206354,txn_0dd83540d0b1,txn_f2d043dada12,txn_227d7e7ecdb4,txn_0b2b7db60c6c,txn_00b4bc37267f,txn_5915fde1c01f,txn_dd38b0cfcad3,txn_32b4fa0d1290,txn_53084923e115,txn_5b296e1a42ad,txn_71c897d1e67c,txn_d16c5c356c7b,txn_295e95e915f1,txn_f57925de113c,txn_071d34c77c1d,txn_4585645049f5,txn_c38bd1739220,txn_b1dc9d29bdad,txn_9bec469a62c6,txn_1bb8f8946591,txn_21ea4057a25b,txn_16ad580330cd,txn_dee17b457b21,txn_61d07fe9b23e,txn_fbe8dcdbcf97,txn_84dd8d652183,txn_68fdb0b678fc,txn_f78562f20f15,txn_782e6d251c60,txn_2b6ef272a724,txn_cf90e420dc88,txn_d6e4de107ee9,txn_b619f5075f7d,txn_602a61688f76,txn_30bb54228e8f,txn_d59320b394d7,txn_0f3041f96f74,txn_60b913276dd6,txn_77dd8706e52d,txn_d97461bb4d07,txn_b4000f2f76e2,txn_c90962ee2d37,txn_85cfec1841f6,txn_5de9a7778423,txn_d9baddd5e65d,txn_25193d895945,txn_7ee8cc1240bd,txn_7afff0d1d15b,txn_c05d1e87c4cc,txn_97ff920d4338,txn_ece5b8ffaa92,txn_7c7c2099dc62,txn_85f3ebab4a60,txn_0d1eeea32065,txn_96994a03dd86,txn_226fe13b70e9,txn_15e440488849,txn_3508d6bee15b,txn_e152d21c252e,txn_68f05d2c11ff,txn_5ac5ddedaebf,txn_bbf343a9f91e,txn_e391bfa9e4d6,txn_80f3790102bd,txn_ed8e77f788d2,txn_60fef6390b9f,txn_fdf867b2f17a,txn_089d541970db,txn_01c067c0b15a,txn_74bf7e42aff9,txn_e96cee239ee4,txn_70d9a13b7ef8,txn_a5ee927c7a1a,txn_abea240a654c,txn_6b75d78bb2ef,txn_c0a072c28acc,txn_520ecdb20894,txn_710e2087587d,txn_0b20dec77347,txn_ccd51ea00a79,txn_b56cfd4ba199,txn_92f6f1df01c2,txn_2cc6ce0df4f8,txn_521c82fb6518,txn_1a88559291ae,txn_4cc6e8e943f6,txn_3fd97acb9ef4,txn_d50f1688d630,txn_abc5270a7a8b,txn_47827b4b97c3,txn_e1cb81769418,txn_177801f8c4b2,txn_62864ff00ad5,txn_5cb064cc26a7,txn_ecb496c58573,txn_f5aeadccdfb9,txn_dd5f51be13b5,txn_1110ac0b76f7,txn_dfca9c4b8779,txn_ca18735e231a,txn_78ca9dc507e9,txn_49d1fa8bae03,txn_64ea831e189e,txn_ce135e2c9068,txn_b303d829fc2e,txn_c2bf57fea813,txn_567734de0520,txn_6f4006823e6a,txn_0ba42d1b10fe,txn_69bfae9b4bb2,txn_fbf780966b2b,txn_056f41c01f0a,txn_fd6001888d83,txn_b28f5c49785a,txn_21d675cde040,txn_b410c33a5823,txn_741567f164da,txn_f1fa59ffc7ea,txn_6b671fc30cfe,txn_6cfaafabbbab,txn_bd41a5af5fc8,txn_29d3dc959395,txn_5d30b50d1f3b,txn_282b3f605244,txn_00fae17cbc57,txn_95115ccdb47c,txn_8c28628c2920,txn_ec0f85ff2f8e,txn_a072af879015,txn_7d380d01e84c,txn_b28ee83bc438,txn_aeb062672949,txn_a191b5e94a17,txn_83be335e488f,txn_34296b8366ae,txn_297047107a99,txn_7ea855948a8c,txn_fd043dca2856,txn_621ae0a8bfc3,txn_ffbcdda5c507,txn_39bcdceb3c04,txn_6fabf0afc807,txn_e6a635a71ba2,txn_9152a746ec7c,txn_77878233a66e,txn_73431d845408,txn_dad53735bc49,txn_5a3a117a1758,txn_8a52b9281284,txn_c5a3eb9759ec,txn_0662d62b88c2,txn_236eae7ef036,txn_7a5d7f4ecfb7,txn_26a0adcc1415,txn_005f019683e1,txn_6d3a6767e23a,txn_3025198a0b25,txn_8e40b65a0ac9,txn_2a64b2d659de,txn_f8a67550c0b8,txn_3f4dc0eb8f2b,txn_1460d6bb1a51,txn_3e7d1c306306,txn_64944e7194f6,txn_04451ee2a9f8,txn_ce8553b2f962,txn_d41d6bb8f9de,txn_fdb370742059,txn_17f707332784,txn_cf679ce2eeb6,txn_562010fc07d7,txn_442eede1d758,txn_1f989f459e93,txn_707b4cc9441d,txn_62331de33cfa,txn_165124967122,txn_986b548563bb,txn_d35a15b0baa0,txn_0451cfd57fa8,txn_dcf5da927771,txn_84d048056e88,txn_3ad033808a27,txn_5f1df66f9fe8,txn_426e9a7e47db,txn_93f8e4dd96e7,txn_f0ae5ced76b3,txn_5497f1847787,txn_75c9bd88bd32,txn_9993cf41f771,txn_d009ac3e4bc9,txn_852610628612,txn_3a52e87e84c0,txn_a966f45bc695,txn_3d9096e57b2b,txn_fc9e302ed953,txn_adcc33b3e69f,txn_655715d48a21,txn_bd03fe41968e,txn_6a1481b3d568,txn_1d38bb8b6073,txn_f843f9dbeffc,txn_364513ce59ba,txn_e01c1816455f,txn_f147e49e4309,txn_4528aaeec72b,txn_3c18c417cbee,txn_52e44026d62d,txn_dcad6a51b3ee,txn_d9afb7173c6d,txn_aea58c99cf1a,txn_0ea4f56f21da,txn_03f721b296c3,txn_a06dd7dd0175,txn_f0786dbb5283,txn_5311ac1666c6,txn_19deb654ae88,txn_3ff55c374a77,txn_d520af2cc58b,txn_319cd8db6652,txn_9ea31664a054,txn_51b09cf4986f,txn_c01c75f350b2,txn_30947b334063,txn_551be1773338,txn_2a2530fd2f55,txn_59b1cc2a9aa7,txn_ffcf22cf8a26,txn_a32fbc32cde8,txn_754a01da0169,txn_f2a935d786da,txn_b8eb79738365,txn_0f4c3aac2c75,txn_50dec5aa8748,txn_30515c676e3c,txn_b6cd831d795e,txn_92c2915ee471"
atk_ebeaedb46fde,scn_b225e75441ed,identity_fraud_merchant_001__evaluation_baseline,identity_onboarding_fraud,fraudulent_merchant_onboarding,106,0.8456,0.7343,66,"txn_9cf98464fbbb,txn_453770d8bd0c,txn_d15f06c660cc,txn_c8ab701cb989,txn_a2d1c4411615,txn_75b7a5349b91,txn_4313bf59ca14,txn_2aad005c124f,txn_ed4599453b8f,txn_bb8483cee141,txn_c58dfb3705e4,txn_8aee87973334,txn_123d44a29235,txn_41c023f7dcbd,txn_8424c060964f,txn_ed31565ffd1a,txn_737992fb3902,txn_8e635d5602a1,txn_fa564a8cd3a6,txn_e75f488a29c1,txn_4a88d1ede95f,txn_32411948d19f,txn_ccdadf99f553,txn_3b58c6a50335,txn_076423042bd0,txn_ec1256ba0624,txn_60fdea646a98,txn_d13e79251279,txn_c84b69723c86,txn_9bd3df3847bf,txn_473b8ad2fc98,txn_c5c7e983ec31,txn_d91cf179fefb,txn_115a95b9c640,txn_ee72a2cc66cf,txn_53fc8aaab423,txn_e1e4d2a332d9,txn_dce8a13e796e,txn_d68b8ad0ce42,txn_9356d584f57a,txn_4e57930c6bc9,txn_bc88947248a1,txn_a3b2e5f366c6,txn_69c4af7840c3,txn_1fff2821fe7d,txn_ca70f9aeddd4,txn_07e04727e260,txn_a06c6ab4c78f,txn_f5f670d19e3a,txn_28921f5776bd,txn_12bcbf562d2f,txn_295c09711e2c"
atk_612f2a7be2da,scn_e3e0527be05b,identity_mule_account_001__evaluation_baseline,identity_onboarding_fraud,mule_account_creation,107,0.6697,0.5109,60,"txn_a4301b37ae34,txn_2bb0d2cb5a24,txn_7d4571eb5bd5,txn_8bba052d4533,txn_4cde55e8269e,txn_ead22c1042df,txn_411b9922866e,txn_ce56975b760e,txn_83b7b61c214b,txn_61a57db2eb16,txn_e6ac81dbe633,txn_b205b672231e,txn_a6787932a01d,txn_b31b7e4ae53a,txn_1ceda14ecc9e,txn_e687f739c31b,txn_b8dc0b404dcf,txn_f24eb4614819,txn_74d49588c2c1,txn_bf5bd4a69c93,txn_1bafcae0f8e1,txn_867471bde47a,txn_69966d8ebf87,txn_2ae41226095f,txn_9ec163c6eaaa,txn_3946e2c71e8e,txn_208ae83236c8,txn_a9e93bf5cdb7,txn_ec5a6682ef2f,txn_d0e59239233b,txn_b657cf5fb867,txn_5aeedff94949,txn_9c15ca176364,txn_b8463a547d48,txn_bf297dc6ace9,txn_c84c670720d6,txn_559b010c8c44,txn_189fe18edff7,txn_155270d7d9a7,txn_f91a6ae50110,txn_5a529d4237af,txn_8ff4b25bb081,txn_ba40da343a87,txn_008b6c5ea500,txn_90e5bcd4329c,txn_b2d8a1b7157f,txn_0d5cd4bffa61,txn_90d49cd62969,txn_4675a0fc17b8,txn_1e86963f3579,txn_e34cc3a80105,txn_797d2288cd44,txn_e89cad569f29,txn_ff98a337511b,txn_978e295ad8f4,txn_630281366a7e,txn_960d33e4b186"
atk_98f43432c1fd,scn_5bdf7bb1dfc2,identity_stolen_signup_001__evaluation_baseline,identity_onboarding_fraud,stolen_identity_signup,108,0.7986,0.5957,25,"txn_61b71b8003ca,txn_a395ec876302,txn_f3abc4fa4889,txn_c12b910aede9,txn_a4b7fb242d83,txn_77381f99b07c,txn_f785554d3fc4,txn_1ac20a89b81e,txn_a41f6d515c80,txn_1c3f17febf10,txn_49aafa4cbf6d,txn_b4a30bd27227,txn_7c25e1fcd9e5,txn_2a348cbb2068,txn_a418d8708e52,txn_e6eb4b4c28c7,txn_4149cd518fb8,txn_73c8a6e3af6d,txn_bee5b007064e,txn_4dfa69afc9b8,txn_246eac5d90ea"
atk_f286566bf7b2,scn_46da08ec03d8,identity_synthetic_001__evaluation_baseline,identity_onboarding_fraud,synthetic_identity,109,0.6026,0.6118,16,"txn_a92231c9fb74,txn_d4a2464a7ca7,txn_d5f75267e40d,txn_9a14a00fbbbb,txn_0bc7a4d57782,txn_001561549b31,txn_217eba705777,txn_1f3b2af4f6cc,txn_f96ef108d08f,txn_c4ccddd86d0d,txn_7068ce8fd8f9,txn_c0ebcdfa7451,txn_16f34152ea90"
atk_54ee1a407153,scn_35169dc6a257,identity_synthetic_business_001__evaluation_baseline,identity_onboarding_fraud,synthetic_business,110,0.5634,0.8737,17,"txn_10e22e448076,txn_283f7a9bb96d,txn_1597f134307f,txn_dc43247d076a,txn_9cad841d26ca,txn_c4635ecc3619,txn_48a39ca6f7a5,txn_e83d9133eeb2,txn_0be6ee0cedf3,txn_b32c5e5245af,txn_6e57b6c77050"
