transaction_id,fraud_score,prediction,ml_fraud_score,ml_prediction,decision_engine,llm_reviewed,llm_provider,llm_semantic_risk_score,llm_novelty_score,llm_recommendation,llm_rationale,llm_risk_indicators,llm_fallback,label,attack_bucket,attack_subtype,reason_codes
txn_d58445bb0cd3,0.030910193928202895,0,0.03091,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;high generated risk score lowers risk;IP velocity lowers risk
txn_909a56b4acdb,0.03549474152629578,0,0.035495,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;event_hour lowers risk;high generated risk score lowers risk
txn_754b6b44764b,0.008503899886501298,0,0.008504,0,ml_only,0,,,,,,,,0,,,amount deviation from customer history lowers risk;IP velocity lowers risk;event_hour lowers risk
txn_9b476c04e751,0.04734010990049174,0,0.04734,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;event_hour lowers risk;merchant chargeback behavior lowers risk
txn_df59a780e260,0.005645939353468337,0,0.005646,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;high generated risk score lowers risk;IP velocity lowers risk
txn_25722f93497d,0.04672692919384084,0,0.046727,0,ml_only,0,,,,,,,,0,,,high generated risk score lowers risk;IP velocity lowers risk;event_hour lowers risk
txn_de780ac3df28,0.05164098767514663,0,0.051641,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;event_hour lowers risk
txn_79b450855389,0.06571665939113999,0,0.065717,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;merchant chargeback behavior lowers risk;event_hour lowers risk
txn_619300290f2b,0.0711311138044196,0,0.071131,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;IP velocity lowers risk;event_hour lowers risk
txn_199e1dff1473,0.03505344511862233,0,0.035053,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;merchant chargeback behavior lowers risk;event_hour lowers risk
txn_05e1734386c7,0.04356224231929633,0,0.043562,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;event_hour lowers risk;high generated risk score lowers risk
txn_bcd8cc8a4dfe,0.09334619166035972,0,0.093346,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;event_hour lowers risk;session velocity lowers risk
txn_cd40dbbd346c,0.08278875325351354,0,0.082789,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;merchant chargeback behavior lowers risk;session velocity lowers risk
txn_28abba5904f6,0.008251596341723098,0,0.008252,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;high generated risk score lowers risk;IP velocity lowers risk
txn_60d50df210bc,0.024783345260823545,0,0.024783,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;amount deviation from customer history lowers risk;event_hour lowers risk
txn_1652c66c3c15,0.04870869428225851,0,0.048709,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_8e632c6f8ad3,0.12215770397922128,0,0.122158,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;IP velocity lowers risk;event_hour lowers risk
txn_6a64e01b2112,0.04637148691424947,0,0.046371,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;merchant chargeback behavior lowers risk;high generated risk score lowers risk
txn_f54ac94689a2,0.10066893030220829,0,0.100669,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;merchant chargeback behavior lowers risk
txn_081ec8a6e264,0.056453525491508595,0,0.056454,0,ml_only,0,,,,,,,,0,,,high generated risk score lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_8c8fc3c1d209,0.19072867763261867,1,0.190729,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,customer payment cadence lowers risk;IP velocity lowers risk;high generated risk score lowers risk
txn_4e4dedc8075b,0.666309729563431,1,0.66631,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;device activity cadence raises risk;channel_code raises risk
txn_33b62b391814,0.7872167421430059,1,0.787217,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;channel_code raises risk
txn_f84e19bc5ee0,0.36294481963318126,1,0.362945,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;amount deviation from customer history lowers risk
txn_479babdcc6b3,0.619290944989845,1,0.619291,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score lowers risk;device activity cadence raises risk;IP velocity lowers risk
txn_c0220f40b22c,0.6706593412182449,1,0.670659,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score lowers risk;session velocity raises risk;channel_code raises risk
txn_7c5196cd0ecf,0.447231828819856,1,0.447232,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score lowers risk;session velocity lowers risk;channel_code raises risk
txn_b11edd95febb,0.6119082568346847,1,0.611908,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,channel_code raises risk;high generated risk score lowers risk;merchant chargeback behavior lowers risk
