attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_918ec9140656,scn_54852d810d79,cred_card_testing_001,credential_based_fraud,card_testing,2026,0.6264,0.2596,4,"txn_3cb77d119c81,txn_cd9720687d0a,txn_caae78823e95,txn_aa0214110511,txn_0f7e6466e781,txn_6c27a8fe7519,txn_edddb379cbda,txn_9e651709b8a9,txn_4dd68e11f060,txn_d771d54ca7a1,txn_f2344d902aca,txn_1c69d0c0b0af,txn_3b6d447ce69e,txn_ebbccb85ced2,txn_fa72c5bd6b58,txn_41eacf278e71,txn_b0266f273bcc,txn_3f79ee5dfdef,txn_5e21b0ac406c,txn_ff5f7a9e1a05,txn_76c40ddcb846,txn_50c7fc6b64bc,txn_b949e35d1889,txn_22075d745385,txn_a72e829d3295,txn_810a6794b074,txn_29e1d104f794,txn_9a7b979550f6,txn_f9597348f0bb,txn_839353570a61,txn_166960dbff1f,txn_5a2e0bb2859a,txn_248fd0abbf06,txn_84f96256936c,txn_a5fe084f9c7b,txn_b82edb127864,txn_f2652e64e4dc,txn_51173e3f5f87,txn_373a713818b2,txn_b14a05a87e44,txn_1b761c0938d3,txn_dd2f1eb7adde,txn_6c06dbe1fbeb,txn_786303037f28,txn_df24fdf757f3,txn_e04732fd438d,txn_73060e2c7675,txn_f1c23a72e541,txn_15a9fc0aab13,txn_3af2d58d2dbd,txn_2d778f81b73d,txn_37eedfa4eb82,txn_f7915bda25dc,txn_3a4ddf54e369,txn_ec17ab0df1d4,txn_01f36b9934eb,txn_f02dd20f05c2,txn_2626f4644493,txn_36ab16c23519,txn_989e7470b1bf,txn_14c8fe536b8a,txn_95fd9ac214cf,txn_8caa8aecd545,txn_55a555edbe68,txn_22c946b2722c,txn_31eb14d915e3,txn_7c0831c6ef38,txn_d5b51d01f22e,txn_839b001a61d2,txn_0e9cf59bdb32,txn_6e872649ebb6,txn_8bd03bc8fe86,txn_d181b9fcf30a,txn_ef52582be8a6,txn_c35e45f9fa2b,txn_fb0869bd6af4,txn_30e8cda053d3,txn_39bca3fc9be3,txn_23db53179232,txn_4274b5a879b7,txn_ee21db0c6531,txn_1d416e886545,txn_b4bea6708dd5,txn_e31bc2e5fd4a,txn_9aff952c3e47,txn_bb102d111484,txn_df718f14f701,txn_0a03aed95bdb,txn_e08a704107d2,txn_3df3388a942e,txn_e43996b509e3,txn_c19ac01c6aed,txn_36b7ef789376,txn_288cf098239a,txn_66467bd30f2d,txn_eedce0d8c25b,txn_90944bbb70f0,txn_b6dd5b1a9ef9,txn_a4e4d9bee439,txn_455504463232,txn_43b98d0aaec8,txn_7425f3386d42,txn_1ae29059d2c6,txn_9670fe59b4e6,txn_290731dea728,txn_bf48ce7db192,txn_514aa25af076,txn_2357cfc076b2,txn_9034bdf5ad69,txn_3cff3ade9965,txn_b78b339a7692,txn_75a5f06bac35,txn_3f1681bf4d19,txn_ddc0e392fc6a,txn_dac1d75cc4a5,txn_bc50eaf0d376,txn_1cb146e13121,txn_07085bcb4a13,txn_13d64f05eb14,txn_b9994a943379,txn_fb45135ac46b,txn_68730633728b,txn_9fa7ce669c8f,txn_5bed9cd8b5fa,txn_13a6f6697346,txn_a8b84959242d,txn_a38dd831ed50,txn_e6d586856932,txn_3bc1c1e19251,txn_e097b931d3f1,txn_ad5293338716,txn_5e9d8917697a,txn_1ff19e387e14"
atk_cb3590447141,scn_80d248d2e246,cred_cnp_001,credential_based_fraud,card_not_present,2027,0.6052,0.4433,2,"txn_de4158d82362,txn_cb8128e157bb,txn_36c76d773e0e,txn_e128b9d205c5,txn_7c467f8bd257,txn_a430d97f2cf6,txn_2bfe7ffa0c94,txn_df1725e9130b,txn_02c0c4a1e2ad,txn_61e79c01a2ae,txn_b79b3792486a,txn_1ab51cf5943c,txn_d9cbe14febd9,txn_b3a9a255602d,txn_63d043e09156,txn_a5afb87230bd,txn_1a9fb5c4b3be,txn_d0b11f128787,txn_b839c56ec481,txn_f9a3e5acd81f,txn_d50c10710a1d,txn_575091e541af,txn_a52cffc7d776,txn_483d98f5f47b,txn_4c83259a2765,txn_99b2579dbf2a"
atk_728e6edc2c22,scn_4f8d220d03b1,cred_consumer_ato_001,credential_based_fraud,consumer_account_takeover,2028,0.4483,0.592,16,"txn_7a5641b587aa,txn_bf3182a16a77,txn_a8351a595d2f,txn_ac1b86da8dc5,txn_f008c11c04b6,txn_ef5bd6ec58c9,txn_da2a09dd73ad,txn_bda1bf3fdd0f,txn_6713776f3874,txn_e896d89dc975,txn_6248c87a48d8,txn_63f4298ba90c,txn_a322362d7646"
atk_9518213fe07c,scn_aa716f83187f,cred_merchant_admin_ato_001,credential_based_fraud,merchant_admin_takeover,2029,0.6161,0.788,11,"txn_a2247c2c2cc8,txn_3c6aa3fab3a0,txn_9c92bd38a3ae,txn_d417e9e8f866,txn_866e0e85da43,txn_cbeb32479287,txn_3f12cb7cab8e"
atk_8e30394f6fc1,scn_0ef46d867353,cred_stuffing_001,credential_based_fraud,credential_stuffing,2030,0.5546,0.3572,10,"txn_8f43c7a3b6e4,txn_cbfe690ed16c,txn_26802d5c6ddc,txn_35ebbc0ac4e3,txn_1deb80155783,txn_f56527335a99,txn_6557de1e94a7,txn_7aa4f29a3518,txn_df3b251774c1,txn_0073e1a41ea5,txn_8966aefdb0dd,txn_ca1ed4d6414b,txn_d42e00fa21f1,txn_64b7b1e62486,txn_9423dd5a6500,txn_ce266fdd2fe4,txn_601dc73841e1,txn_ea55d043834e,txn_f3a4a1122da7,txn_67b897287a6a,txn_737aab9fe503,txn_532e1775af9c,txn_41d7712c5a84,txn_5ef1a8d98107,txn_c1593c50a107,txn_1d27e789b660,txn_8b6e33002028,txn_a9a81c0c3f70,txn_9c7d25fc84ae,txn_32b7610b3928,txn_f4cdd1d31779,txn_59f1c575cc2a,txn_880b28be2a12,txn_45de7e95ea08,txn_8064f3cf75df,txn_5cebeff4ac97,txn_206abf4116b1,txn_8490ccdee499,txn_2368b3ce756a,txn_f823cb04dd23,txn_2c7d724efc8d,txn_776fbfb61e2a,txn_327383541f4d,txn_267c3907a087,txn_ba9a3a763ab9,txn_078e9ad8b283,txn_78125b98f5ea,txn_818712171ab2,txn_efe6bd97ad8a,txn_84b7b05ab823,txn_1b20722d685e,txn_4db78a1707b4,txn_ba41b781c98a,txn_91fc9689eea3,txn_8923fa6caac1,txn_dad54518d9bf,txn_ff9d96761bbc,txn_d411e6edba67,txn_a18d998f975c,txn_43127f344029,txn_1657ac41f19d,txn_8c152335f86b,txn_254abbfe9e8a,txn_64675e160869,txn_80672c24cb81,txn_a2d823f0cc9f,txn_78670e7b1475,txn_9868590ade8b,txn_1fec7b9d42fd,txn_fd4dc0542d78,txn_c47133016ce3,txn_b229c2a68138,txn_be3447bb87db,txn_4efd3b2b0aaf,txn_8b0a51ea8a6a,txn_3bc35020484d,txn_aa67effbbb8e,txn_04fab669db9c,txn_2d463a92bfc4,txn_a57347161afe,txn_d7e7c62a7f12,txn_56c4bb55b780,txn_26dbc473107f,txn_5c36097dae0b,txn_191ca41c4828,txn_f90d7f6cad8c,txn_17183b06cee1,txn_2a789e9c9ecd,txn_b03471604167,txn_be437e3a1db8,txn_5bb9c78ae004,txn_9189b92a6c38,txn_abc29a61afd6,txn_628690658dd0,txn_19b7fe32ddf3,txn_34cb461db324,txn_d9d3b48870b7,txn_d86148fdf60b,txn_209be237b952,txn_fa12033cec1c,txn_9aff8301c98d,txn_ccb39d23529d,txn_1747123baece,txn_b6e834e79ab0,txn_28d5cbcdc73b,txn_b501efd5de5d,txn_0503653ffb02,txn_2e3296485d70,txn_c3250b0581bc,txn_bd461a4ab677,txn_b7c725158a93,txn_e16a29ced253,txn_966c437324f0,txn_f8d3375e9463,txn_23919377b08f,txn_e192566139c7,txn_41de495a81da,txn_4893d444ecc6,txn_e44d6ecfc65f,txn_3b134056253b,txn_cdf61aac6533,txn_dc85753e0721,txn_fca3aadaf7aa,txn_2d5c6247c92f,txn_56bf841435f3,txn_831d04cc3e88,txn_01908cd74df5,txn_e990fec737e4,txn_956005e057d4,txn_cff728fbd626,txn_3e9d566c856c,txn_2f6317bca05b,txn_1cc689bc8f85,txn_624f59ffd5d8,txn_0adb5c371148,txn_b26ed4057b13,txn_7f87df99e541,txn_b7779909db0e,txn_e6a7f9a67de4,txn_96e645c0b10c,txn_b1c60a5d9b88,txn_110546a67ec0,txn_ae753ba11bb3,txn_3f7f0d6a2cec,txn_cc270f92002b,txn_da92c1044aa0,txn_cf700993c3b9,txn_203132a161d9,txn_6ae663a555fc,txn_822f4b26f5b4,txn_f4823dc91520,txn_86e5a6d3faec,txn_7af5fe58b426,txn_f53f545bd911,txn_5698d166fd86,txn_c0b45e79c0d0,txn_7ebdcdf79a88,txn_3b5439e56f7f,txn_0b8daff1c99d,txn_2ee3d2320f25,txn_05006be8f0ce,txn_d4f564f0c709,txn_f58f1b62b051,txn_4afe04e31f73,txn_4426c1062654,txn_73eb369e2b35,txn_a9efa8241744,txn_021817ea127e,txn_07dcd0aaa7ef,txn_b4e75c124ae5,txn_834233753757,txn_d4996bde6f17,txn_026182888eb3,txn_ebd9c0f1d07d,txn_40cb56962631,txn_92ba5cad73f6,txn_a28aca885182,txn_8edfddcc32d7,txn_c63aec040134,txn_89ac7356f5e0,txn_5734783570ca,txn_93e86287e4b0,txn_2eeca9a5d604,txn_f62e4f3fc600,txn_41d67222238f,txn_57a677840454,txn_8230b2058e18,txn_f56ffc016431,txn_d98ea6ccdc84,txn_3653a828f7cd,txn_080f74a444e0,txn_a2b25d8292ac,txn_21d97d644764,txn_a813f9cf364b,txn_e0ea180b396d,txn_0b08c3b8b954,txn_d9d2c189ec29,txn_d178802981a6,txn_ec1f270c74f9,txn_67d16321198c,txn_8b0ba96ae9ba,txn_a9d952a7ad6f,txn_64df69c2d055,txn_21240c258e7b,txn_3bbd9347331c,txn_92632a22cf3e,txn_3de0b5f1ec1e,txn_54074240f064,txn_072863fc4703,txn_23a475c41a5f,txn_5c8615bdd4a6,txn_a71d53ecf57a,txn_325f7a259bf4,txn_61862e43806c,txn_ff10ef0a7588,txn_315e78748e07,txn_dc649dcb2fa5,txn_9e056032ec1c,txn_d0c9a89880ba,txn_a8867361fb02,txn_d18e20a810a7,txn_b0d9e3e058d4,txn_e602105ceb83,txn_04e799799a97,txn_4a81d7ef62c0,txn_b37872e67e3a,txn_dcf8fabf2eb5,txn_144f7e03c6e1,txn_7748eff47471,txn_b2cfe5399d24,txn_347c62bc98cb,txn_6c3ed13631a0,txn_abb0c2866be5,txn_df9905615051,txn_ba49079f4f58,txn_85d484b8b2a6,txn_49d5275f65cd,txn_30b56583cf49,txn_0f4f1929a9cd,txn_b40bb17dc9be,txn_cb606303ff73,txn_7c3d39fe1902,txn_78ef54249e3b,txn_b66c74532992,txn_0d578308617c,txn_382e38cb7e2e,txn_35cc831e52cb,txn_a0748f5d3d7d,txn_6b0d0ac23087,txn_85adc6de30f1,txn_4e94fdb29f49,txn_845b37bcda1f,txn_d97548dfc2ce,txn_06cfca355fd9,txn_21117f0bc606,txn_2abb6b8c0c2a,txn_729d8616afcf,txn_721025d1074a,txn_3b3fb8ffafb3,txn_b7e5cd97f484,txn_f4a7e791f4db,txn_3bee47550c20,txn_58e11663d8c3,txn_56a25a6a1c39,txn_02d9709629a4,txn_a942f3d2dff4,txn_5ce1ef403df6,txn_5573e003bec6,txn_ed011f40c6fb,txn_bcfd03133fa9,txn_7a67495cecab,txn_f713a0670b9b,txn_356930fa9e3d,txn_f8daff27e5be,txn_3169fea2131c,txn_f2e58cf26470,txn_6c5c465efc5f,txn_32ba1a7f4c81,txn_e06635301622,txn_c80a357a8122,txn_89107bc9b1db,txn_517dd1d9614a,txn_8d5f15eb080f,txn_f09f19753052,txn_4dd434425b80,txn_bc56a2317c9a,txn_fa5093415acb,txn_ac4e15cf5c37,txn_2a74656c1701,txn_d3d5cff848ee,txn_ffe3be7046dd,txn_a8992c15203d,txn_f8aad58b858e,txn_1374c4308470,txn_db0ee7a6570a,txn_f441e7118770,txn_793563b5333f,txn_af8e1e224334,txn_e480a2bbf0d1,txn_944d90dafec1"
atk_da9a3e33cee4,scn_16087f6f97f3,identity_fraud_merchant_001,identity_onboarding_fraud,fraudulent_merchant_onboarding,2031,0.5326,0.7156,46,"txn_c6ce7bb4844e,txn_001e2eeb2523,txn_c303edec1d1a,txn_1f85bd71bf23,txn_fbc6b58bb404,txn_09b918ac9d4a,txn_086752fbd9db,txn_eeeacea38870,txn_0e9d2359a9de,txn_200b7559b5ae,txn_693b153d3cb6,txn_91894abe05d1,txn_95850c1f70db,txn_dbeef5beef89,txn_4ddeab3826a0,txn_1bf334b384b0,txn_5c1a9edef098,txn_7db6c70c9eea,txn_2c736a2f034c,txn_12b4279459d6,txn_4fe5f88d0111,txn_7c44d382b3f3,txn_6e2998649557,txn_9487bd9548bd,txn_f43ab326e1ed,txn_771f7ddf9d39,txn_5e66d7c686cd,txn_467c54c3a5d9,txn_9c82108ad8ae,txn_622a6f1bf6c5,txn_f68a6197fb5d,txn_adbd5a45fb0e,txn_778553e4c24a,txn_da9603452bf9,txn_91e70b406c17,txn_64e87c42070e"
atk_610cb1970bf5,scn_2da2352449f8,identity_mule_account_001,identity_onboarding_fraud,mule_account_creation,2032,0.67,0.7725,75,"txn_4071687dbd8a,txn_057e903cc7fb,txn_91ea58a0d922,txn_45712cd8b093,txn_b4abdc4d5f81,txn_7e7782e60ba0,txn_d0c2b8ad701c,txn_46ed3574d15d,txn_df5fce97dc40,txn_ef28c3c86300,txn_71a64c66bb60,txn_d903a0541bac,txn_a7b42f3046d2,txn_4bdbeb67ff3e,txn_0667aa575a02,txn_bb158f163502,txn_ce1df055a37a,txn_01891731ac49,txn_26d8d3ee0fbc,txn_e2fc4ccdaddc,txn_8fcaa19fcac4,txn_8b7ad42671c0,txn_1ec20b0e6a1a,txn_35edfd4c6828,txn_ae78b1b2d2fc,txn_5de3c4cd0fc4,txn_cf1155217484,txn_4c3b5bb66081,txn_1bb9852c3e60,txn_dc1a7dbe24f6,txn_05f90a0c66af,txn_e4f2746fcd03,txn_77ca2f2c7a50,txn_f1f7d042e3fc,txn_d5b11eabb421,txn_c8fc90013539,txn_bf759d14c7ff,txn_1b5f1db65a61,txn_e85ac35d63ac,txn_e9508e2ecf9b,txn_a415f9a806ff,txn_19789bc8074b,txn_0ffe749c7bd2,txn_81f14fef68c9,txn_c44a8fa07b91,txn_098613ffd841,txn_7fc18dd10b27,txn_268abb9fd297,txn_efb5b4f34be6,txn_bab5d23811b9,txn_d89743e3c267,txn_83d6e0bbf55a,txn_ce62ea9cd2a8,txn_9ebd263a5078,txn_4f17b94f9c9b,txn_5c0e9faecbd4,txn_9ace1fc93809"
atk_108cf3d2a73f,scn_90291e8cb28a,identity_stolen_signup_001,identity_onboarding_fraud,stolen_identity_signup,2033,0.8742,0.6937,28,"txn_1c9671326a08,txn_b0efecf1bf5b,txn_db081086dc24,txn_3ca2d5e3e991,txn_6b716938e308,txn_59531d43df5f,txn_dc357b2839d6,txn_e87c8d6b02ee,txn_84955d7af412,txn_c6c4b4700435,txn_ba30cbe08ab9,txn_bb3092b39dce,txn_3c20621db8d5,txn_b7d2f8c60c29,txn_fe17e496aaeb,txn_7d8f0298377b,txn_57f10685c990,txn_e2e1486d17ea,txn_aadc58b29590,txn_69e7af3aace1,txn_c87a4e6636c6,txn_642198fba7a9"
atk_70b29cdd7e43,scn_a4861270f285,identity_synthetic_001,identity_onboarding_fraud,synthetic_identity,2034,0.5479,0.5309,14,"txn_603480c5fbb5,txn_09bfe7d321f5,txn_847911ac410f,txn_087d81a0b5d1,txn_18f2b0fc6908,txn_5e8bfedca7a0,txn_7ec4976a5ccc,txn_3ac585f63615,txn_e4b603ef42a8,txn_b6aa58e4b569,txn_7f6085401abc,txn_37ff53b463d0"
atk_5276b62deba2,scn_a0725f7297b9,identity_synthetic_business_001,identity_onboarding_fraud,synthetic_business,2035,0.787,0.8255,22,"txn_bad287492bcd,txn_7e716871e408,txn_28245c1026d5,txn_d8e3f4988aef,txn_4800fd6595f6,txn_447c5954e51c,txn_d8fd811ffe0a,txn_84eb7bc77799,txn_7e737fabf8f4,txn_e4f2630da487,txn_46ecec19ac0d,txn_2b47ec42df8c,txn_89e22d5eef20,txn_f4cdae50c8f8,txn_93d3b1d40241"
atk_5bbeddd0cc06,scn_c7bcb8723ded,merchant_bustout_001,merchant_ecosystem_abuse,bust_out_merchant,2036,0.3807,0.701,68,"txn_0af93f2eab55,txn_c43965f1f94e,txn_5e63af85752e,txn_e43502c0dfae,txn_46feeff7611a,txn_da2adf471242,txn_793dbe33b99d,txn_f30183751c23,txn_e0dc944bb095,txn_bdb164a2229c,txn_1b69d1c2dc12,txn_1c21d051b671,txn_eded6a30b903,txn_e0044e76a94d,txn_375d9016f771,txn_aa4e454f2878,txn_216d78f0e945,txn_97c6e7575ab2,txn_5be7f483690d,txn_9a5c8ae3b6e7,txn_7bfbcf290e48,txn_b7ff66090612,txn_119afaa42356,txn_271e60847197,txn_af80feb8d74d,txn_4a6cea2d3706,txn_37dc12aaa761,txn_a5ae16250172,txn_59bf87ab54dc,txn_e0350e08b12f,txn_649e8aa31bf7,txn_c616b2976d7a,txn_1c893e8c1958,txn_31f062326c06,txn_9623ede3fe3a,txn_37a5c2543e6f,txn_67c8e7e53c93,txn_c27bd4c25f66,txn_28499cc8173f,txn_a4ece173ab05,txn_613e2767d74a,txn_98a5275ab508,txn_cedcaca94957,txn_64453909c475,txn_f0b5646140e0,txn_da8587333ccb,txn_e1677b51020d,txn_86daaca583ed,txn_bf6744e0fb8f,txn_08dc9fec4329,txn_9ff37ee9b41d,txn_30f363ad9792,txn_250db1300bf1,txn_6c7ea476d997,txn_f28048d7db25"
