transaction_id,fraud_score,prediction,ml_fraud_score,ml_prediction,decision_engine,llm_reviewed,llm_provider,llm_semantic_risk_score,llm_novelty_score,llm_recommendation,llm_rationale,llm_risk_indicators,llm_fallback,label,attack_bucket,attack_subtype,reason_codes
txn_f5142e8ab368,0.02905059469852681,0,0.029051,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_10449be37726,0.1167644310980225,0,0.116764,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_26d576d350fd,0.05481985493298938,0,0.05482,0,ml_only,0,,,,,,,,0,,,merchant age lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_1e336c972dc2,0.09901127374399218,0,0.099011,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_379e585fbbf9,0.037403524276534254,0,0.037404,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_4e6870abfd29,0.1508803796186155,0,0.15088,0,ml_only,0,,,,,,,,0,,,high generated risk score lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_c206a31ff7e0,0.2342368551892871,0,0.234237,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;payment_method_type_code lowers risk
txn_f1e98d17caf5,0.02442814186688712,0,0.024428,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_2f98a4660c29,0.05814269281519233,0,0.058143,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;merchant age lowers risk;session velocity lowers risk
txn_ecc107c778b7,0.010433661543705482,0,0.010434,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;merchant age lowers risk;IP velocity lowers risk
txn_34ac9ef571e6,0.10473688667447137,0,0.104737,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_59a2fe596426,0.028780508471415615,0,0.028781,0,ml_only,0,,,,,,,,0,,,merchant age lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_56d0609fa109,0.1130286053785069,0,0.113029,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_4567c4cde7b7,0.15688631143887904,0,0.156886,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_917948913213,0.15860144830379191,0,0.158601,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;merchant age lowers risk
txn_5a748823564c,0.11826899098366772,0,0.118269,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_ba500d83f947,0.0801640820620084,0,0.080164,0,ml_only,0,,,,,,,,0,,,merchant age lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_247601281e67,0.013817547075037295,0,0.013818,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;merchant age lowers risk;IP velocity lowers risk
txn_ee2a1bca658d,0.1141831146637356,0,0.114183,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_775c9fd8ae76,0.20490374186911756,0,0.204904,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;amount deviation from customer history lowers risk
