transaction_id,fraud_score,prediction,ml_fraud_score,ml_prediction,decision_engine,llm_reviewed,llm_provider,llm_semantic_risk_score,llm_novelty_score,llm_recommendation,llm_rationale,llm_risk_indicators,llm_fallback,label,attack_bucket,attack_subtype,reason_codes
txn_bfe94c6c439b,0.0004481293351467786,0,0.000448,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer payment cadence lowers risk;payment_method_type_code lowers risk
txn_92cb2908a5e7,0.0048196638843229465,0,0.00482,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;payment_method_type_code lowers risk;session velocity lowers risk
txn_3b6eaba02b03,0.01479023208034154,0,0.01479,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;session velocity lowers risk;rail_code raises risk
txn_8d694a926c2f,0.011028286056752384,0,0.011028,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_511183e27042,0.002763153932018167,0,0.002763,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer_historical_spend_mean lowers risk;session velocity lowers risk
txn_e2bcc5619cf6,0.0005525467871380562,0,0.000553,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer payment cadence lowers risk;customer_historical_spend_mean lowers risk
txn_56530764f419,0.009157194899645041,0,0.009157,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer_historical_spend_mean lowers risk;high generated risk score lowers risk
txn_88f4a7ea9511,0.003360897603982299,0,0.003361,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer_historical_spend_mean lowers risk;session velocity lowers risk
txn_b14ca2c27d58,0.00021036146167426585,0,0.00021,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;amount deviation from customer history lowers risk;customer_historical_spend_mean lowers risk
txn_a118418e1bd7,0.0044194012219655335,0,0.004419,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer_historical_spend_mean lowers risk;payment_method_type_code lowers risk
txn_e59af2239acd,0.0014121652818379975,0,0.001412,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer payment cadence lowers risk;customer_historical_spend_mean lowers risk
txn_dad2f8c78c32,0.001750205125412005,0,0.00175,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer_historical_spend_mean lowers risk;session velocity lowers risk
txn_bd0fb10a3067,0.026631397631315834,0,0.026631,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;session velocity lowers risk;high generated risk score raises risk
txn_69c6bd65c46c,0.0020393423951735623,0,0.002039,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer payment cadence lowers risk;session velocity lowers risk
txn_82a4ef88910e,0.02958570631901477,0,0.029586,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;session velocity lowers risk;rail_code raises risk
txn_e41b60e844dd,0.005177289653271209,0,0.005177,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;session velocity lowers risk;IP velocity lowers risk
txn_48195ba0a0d4,0.005690576271041481,0,0.005691,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;amount deviation from customer history lowers risk;customer_historical_spend_mean raises risk
txn_cdb6a6e1bc12,0.05790974539054452,0,0.05791,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer_historical_spend_mean raises risk;session velocity lowers risk
txn_afcb1559c9e9,0.05729108002634169,0,0.057291,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer_historical_spend_mean raises risk;session velocity lowers risk
txn_24132df95999,0.00396335659087046,0,0.003963,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer payment cadence lowers risk;payment_method_type_code lowers risk
txn_d4ce90e141fd,0.019485558036006368,0,0.019486,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;high generated risk score lowers risk;customer account age lowers risk
txn_adcb990aacb2,0.04565029937064318,0,0.04565,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer account age lowers risk;session velocity lowers risk
txn_cb30fa0de169,0.050039629395233945,0,0.05004,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer account age lowers risk;session velocity lowers risk
txn_b1d0009b145f,0.004271321297195551,0,0.004271,0,ml_only,0,,,,,,,,0,,,transaction_type_code lowers risk;customer payment cadence lowers risk;customer account age lowers risk
