transaction_id,fraud_score,prediction,ml_fraud_score,ml_prediction,decision_engine,llm_reviewed,llm_provider,llm_semantic_risk_score,llm_novelty_score,llm_recommendation,llm_rationale,llm_risk_indicators,llm_fallback,label,attack_bucket,attack_subtype,reason_codes
txn_f5142e8ab368,0.009392267994096329,0,0.009392,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_10449be37726,0.009643371593651778,0,0.009643,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_26d576d350fd,0.007770277656823617,0,0.00777,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;merchant age lowers risk
txn_1e336c972dc2,0.008454577885307152,0,0.008455,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_379e585fbbf9,0.003961215311299319,0,0.003961,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_4e6870abfd29,0.019162399754235605,0,0.019162,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;high generated risk score lowers risk
txn_c206a31ff7e0,0.016054849621742206,0,0.016055,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_f1e98d17caf5,0.013980909439558969,0,0.013981,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_2f98a4660c29,0.017854046210502305,0,0.017854,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;customer velocity lowers risk;high generated risk score lowers risk
txn_ecc107c778b7,0.007140950309704444,0,0.007141,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_34ac9ef571e6,0.019649540356654407,0,0.01965,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_59a2fe596426,0.011983880551474231,0,0.011984,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_56d0609fa109,0.014346316894345394,0,0.014346,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;customer velocity lowers risk;high generated risk score lowers risk
txn_4567c4cde7b7,0.011698664819140172,0,0.011699,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_917948913213,0.0123564198923967,0,0.012356,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;customer velocity lowers risk;IP velocity lowers risk
txn_5a748823564c,0.029306620846345808,0,0.029307,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_ba500d83f947,0.023845124082164243,0,0.023845,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;customer velocity lowers risk;merchant age lowers risk
txn_247601281e67,0.014234403937321376,0,0.014234,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;merchant age lowers risk;customer velocity lowers risk
txn_ee2a1bca658d,0.014809914312580802,0,0.01481,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;customer velocity lowers risk;high generated risk score lowers risk
txn_775c9fd8ae76,0.02487147228648136,0,0.024871,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_f24567c918e8,0.007439004249023967,0,0.007439,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;merchant age lowers risk
txn_c821c103346c,0.008228871000522766,0,0.008229,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_29a289332c36,0.02662522270348496,0,0.026625,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;customer velocity lowers risk;device reuse pattern lowers risk
txn_00b1384bc661,0.011928111238266488,0,0.011928,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_c13154d09aba,0.015095327274152654,0,0.015095,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;customer velocity lowers risk;device reuse pattern lowers risk
txn_d57b99a8cc53,0.019834033058079695,0,0.019834,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_8a990305aa8c,0.008794700098336855,0,0.008795,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer velocity lowers risk
txn_1f534183e6ad,0.019940089574953843,0,0.01994,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;high generated risk score raises risk
