transaction_id,fraud_score,prediction,label,attack_bucket,attack_subtype,reason_codes
txn_f5142e8ab368,0.000426,0,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_10449be37726,0.001352,0,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_26d576d350fd,0.000575,0,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_1e336c972dc2,0.0006,0,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_379e585fbbf9,0.000227,0,0,,,device history lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_4e6870abfd29,0.000516,0,0,,,high generated risk score lowers risk;session velocity lowers risk;device history lowers risk
txn_c206a31ff7e0,0.000106,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_f1e98d17caf5,0.001328,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_2f98a4660c29,0.003755,0,0,,,session velocity lowers risk;high generated risk score lowers risk;device history lowers risk
txn_ecc107c778b7,0.001023,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_34ac9ef571e6,0.017091,0,0,,,session velocity lowers risk;high generated risk score lowers risk;IP reputation lowers risk
txn_59a2fe596426,0.008075,0,0,,,session velocity lowers risk;high generated risk score lowers risk;merchant age lowers risk
txn_56d0609fa109,0.001461,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_4567c4cde7b7,0.003368,0,0,,,session velocity lowers risk;high generated risk score lowers risk;IP reputation lowers risk
txn_917948913213,0.000618,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_5a748823564c,0.000255,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_ba500d83f947,0.000997,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_247601281e67,0.000181,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_ee2a1bca658d,0.000361,0,0,,,high generated risk score lowers risk;session velocity lowers risk;device history lowers risk
txn_775c9fd8ae76,0.000594,0,0,,,high generated risk score lowers risk;session velocity lowers risk;device history lowers risk
txn_f24567c918e8,0.000776,0,0,,,high generated risk score lowers risk;session velocity lowers risk;device history lowers risk
txn_c821c103346c,0.000913,0,0,,,session velocity lowers risk;device history lowers risk;customer account age lowers risk
txn_29a289332c36,0.000938,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_00b1384bc661,0.001699,0,0,,,session velocity lowers risk;device history lowers risk;customer account age lowers risk
txn_c13154d09aba,0.000458,0,0,,,merchant age lowers risk;session velocity lowers risk;device history lowers risk
txn_d57b99a8cc53,0.02957,0,0,,,session velocity lowers risk;high generated risk score lowers risk;IP velocity lowers risk
txn_8a990305aa8c,0.010744,0,0,,,session velocity lowers risk;high generated risk score lowers risk;merchant refund behavior lowers risk
txn_1f534183e6ad,0.007135,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_d2e1c7881702,0.002814,0,0,,,customer account age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_f7e6768d6e91,0.001313,0,0,,,customer account age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_991647e01c50,8.6e-05,0,0,,,customer account age lowers risk;merchant age lowers risk;session velocity lowers risk
txn_f42976b67a1b,0.000462,0,0,,,customer account age lowers risk;session velocity lowers risk;device history lowers risk
txn_179aa9fecb46,0.000268,0,0,,,merchant age lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_e07c6c345784,8.1e-05,0,0,,,merchant age lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_6c1bfd5b7231,0.002402,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_41c6ade2a40b,0.000311,0,0,,,high generated risk score lowers risk;session velocity lowers risk;device history lowers risk
txn_c2d2bdcb73eb,0.003495,0,0,,,session velocity lowers risk;high generated risk score lowers risk;device history lowers risk
txn_d3babd780366,0.010923,0,0,,,session velocity lowers risk;high generated risk score lowers risk;device history lowers risk
txn_312f251c7288,0.005205,0,0,,,session velocity lowers risk;high generated risk score lowers risk;device history lowers risk
txn_4dcd5c5b4f5b,0.005045,0,0,,,session velocity lowers risk;device history lowers risk;high generated risk score lowers risk
txn_1d6ba91f198a,0.002403,0,0,,,high generated risk score lowers risk;session velocity lowers risk;customer account age lowers risk
txn_a307a9b90fa0,0.001191,0,0,,,session velocity lowers risk;high generated risk score lowers risk;customer account age lowers risk
txn_d859b976d957,0.00059,0,0,,,merchant age lowers risk;session velocity lowers risk;customer account age lowers risk
txn_01e25959fded,0.005059,0,0,,,session velocity lowers risk;customer account age lowers risk;high generated risk score lowers risk
txn_06cdd8aa8d06,0.018884,0,0,,,session velocity lowers risk;high generated risk score lowers risk;IP velocity lowers risk
txn_d9e46eb30b54,0.002356,0,0,,,merchant age lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_52daf3084756,0.008249,0,0,,,high generated risk score lowers risk;session velocity lowers risk;IP reputation lowers risk
txn_186666b133c9,0.003135,0,0,,,session velocity lowers risk;high generated risk score lowers risk;merchant age lowers risk
