transaction_id,fraud_score,prediction,ml_fraud_score,ml_prediction,decision_engine,llm_reviewed,llm_provider,llm_semantic_risk_score,llm_novelty_score,llm_recommendation,llm_rationale,llm_risk_indicators,llm_fallback,label,attack_bucket,attack_subtype,reason_codes
txn_d58445bb0cd3,0.01379187804853239,0,0.013792,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;session velocity lowers risk;IP velocity lowers risk
txn_909a56b4acdb,0.06738001460701203,0,0.06738,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer_historical_spend_mean lowers risk
txn_754b6b44764b,0.025540232716397555,0,0.02554,0,ml_only,0,,,,,,,,0,,,amount deviation from customer history lowers risk;session velocity lowers risk;IP velocity lowers risk
txn_9b476c04e751,0.0985251456615943,0,0.098525,0,ml_only,0,,,,,,,,0,,,payment_method_type_code lowers risk;session velocity lowers risk;IP velocity lowers risk
txn_df59a780e260,0.04377518272092604,0,0.043775,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_25722f93497d,0.27678357149890653,0,0.276784,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;high generated risk score lowers risk
txn_de780ac3df28,0.08389593994920959,0,0.083896,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;merchant growth pattern lowers risk
txn_79b450855389,0.21784395775227222,0,0.217844,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer one-hour velocity lowers risk
txn_619300290f2b,0.01040002197381805,0,0.0104,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;session velocity lowers risk;IP velocity lowers risk
txn_199e1dff1473,0.035572107667608946,0,0.035572,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer one-hour velocity lowers risk
txn_05e1734386c7,0.03734058545644539,0,0.037341,0,ml_only,0,,,,,,,,0,,,device history lowers risk;session velocity lowers risk;IP velocity lowers risk
txn_bcd8cc8a4dfe,0.007946301905178477,0,0.007946,0,ml_only,0,,,,,,,,0,,,device history lowers risk;session velocity lowers risk;IP velocity lowers risk
txn_cd40dbbd346c,0.09378748972415632,0,0.093787,0,ml_only,0,,,,,,,,0,,,customer_historical_spend_mean lowers risk;device history lowers risk;session velocity lowers risk
txn_28abba5904f6,0.003167034738750844,0,0.003167,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;customer_historical_spend_mean lowers risk;device history lowers risk
txn_60d50df210bc,0.007661451466655757,0,0.007661,0,ml_only,0,,,,,,,,0,,,customer_historical_spend_mean lowers risk;device history lowers risk;session velocity lowers risk
txn_1652c66c3c15,0.06516988406378216,0,0.06517,0,ml_only,0,,,,,,,,0,,,customer_historical_spend_mean lowers risk;session velocity lowers risk;IP velocity lowers risk
txn_8e632c6f8ad3,0.014701971908852434,0,0.014702,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;session velocity lowers risk;IP velocity lowers risk
txn_6a64e01b2112,0.03541763696925212,0,0.035418,0,ml_only,0,,,,,,,,0,,,session velocity lowers risk;IP velocity lowers risk;customer account age lowers risk
